,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
42,0 days 01:13:17.106000,55,0 days 00:01:23.687000,21,6,,,0 days 00:00:29.047000,0 days 00:00:18.778000,0 days 00:00:35.862000,0 days 01:12:22.466000,0 days 01:12:41.244000,0 days 01:13:17.106000,271.0,296.0,281.0,286.0,False,HARD,16.0,False,0 days 01:11:53.419000,Ferrari,SAI,1,True,2022-04-08 03:56:53.433000,Practice 1
44,0 days 01:16:07.985000,55,0 days 00:01:25.174000,23,6,,,0 days 00:00:29.761000,0 days 00:00:19.197000,0 days 00:00:36.216000,0 days 01:15:12.572000,0 days 01:15:31.769000,0 days 01:16:07.985000,262.0,280.0,279.0,282.0,False,HARD,18.0,False,0 days 01:14:42.811000,Ferrari,SAI,1,True,2022-04-08 03:59:42.825000,Practice 1
55,0 days 01:08:59.873000,47,0 days 00:01:24.785000,10,4,,,0 days 00:00:29.424000,0 days 00:00:18.938000,0 days 00:00:36.423000,0 days 01:08:04.512000,0 days 01:08:23.450000,0 days 01:08:59.873000,264.0,305.0,292.0,262.0,False,SOFT,,True,0 days 01:07:35.088000,Haas F1 Team,MSC,1,True,2022-04-08 03:52:35.102000,Practice 1
57,0 days 01:12:28.871000,47,0 days 00:01:24.349000,12,4,,,0 days 00:00:29.282000,0 days 00:00:18.835000,0 days 00:00:36.232000,0 days 01:11:33.804000,0 days 01:11:52.639000,0 days 01:12:28.871000,263.0,304.0,293.0,293.0,True,SOFT,,True,0 days 01:11:04.522000,Haas F1 Team,MSC,1,True,2022-04-08 03:56:04.536000,Practice 1
63,0 days 00:21:49.831000,44,0 days 00:01:24.741000,3,1,,,0 days 00:00:29.656000,0 days 00:00:18.898000,0 days 00:00:36.187000,0 days 00:20:54.746000,0 days 00:21:13.644000,0 days 00:21:49.831000,268.0,308.0,292.0,303.0,False,HARD,3.0,True,0 days 00:20:25.090000,Mercedes,HAM,1,True,2022-04-08 03:05:25.104000,Practice 1
65,0 days 00:24:43.844000,44,0 days 00:01:23.462000,5,1,,,0 days 00:00:29.058000,0 days 00:00:18.699000,0 days 00:00:35.705000,0 days 00:23:49.440000,0 days 00:24:08.139000,0 days 00:24:43.844000,272.0,310.0,293.0,236.0,False,HARD,5.0,True,0 days 00:23:20.382000,Mercedes,HAM,1,True,2022-04-08 03:08:20.396000,Practice 1
69,0 days 00:30:44.898000,44,0 days 00:01:22.961000,9,1,,,0 days 00:00:28.871000,0 days 00:00:18.616000,0 days 00:00:35.474000,0 days 00:29:50.808000,0 days 00:30:09.424000,0 days 00:30:44.898000,273.0,310.0,292.0,270.0,False,HARD,9.0,True,0 days 00:29:21.937000,Mercedes,HAM,1,True,2022-04-08 03:14:21.951000,Practice 1
73,0 days 00:45:55.378000,44,0 days 00:01:21.760000,13,2,,,0 days 00:00:28.156000,0 days 00:00:18.709000,0 days 00:00:34.895000,0 days 00:45:01.774000,0 days 00:45:20.483000,0 days 00:45:55.378000,274.0,306.0,291.0,253.0,False,SOFT,4.0,True,0 days 00:44:33.618000,Mercedes,HAM,1,True,2022-04-08 03:29:33.632000,Practice 1
77,0 days 00:52:20.283000,44,0 days 00:01:21.027000,17,2,,,0 days 00:00:28.114000,0 days 00:00:18.460000,0 days 00:00:34.453000,0 days 00:51:27.370000,0 days 00:51:45.830000,0 days 00:52:20.283000,274.0,311.0,296.0,267.0,True,SOFT,8.0,True,0 days 00:50:59.256000,Mercedes,HAM,1,True,2022-04-08 03:35:59.270000,Practice 1
83,0 days 01:13:30.079000,44,0 days 00:01:25.096000,23,3,,,0 days 00:00:29.540000,0 days 00:00:19.106000,0 days 00:00:36.450000,0 days 01:12:34.523000,0 days 01:12:53.629000,0 days 01:13:30.079000,264.0,287.0,279.0,284.0,False,HARD,16.0,False,0 days 01:12:04.983000,Mercedes,HAM,1,True,2022-04-08 03:57:04.997000,Practice 1
84,0 days 01:14:54.859000,44,0 days 00:01:24.780000,24,3,,,0 days 00:00:29.422000,0 days 00:00:19.045000,0 days 00:00:36.313000,0 days 01:13:59.501000,0 days 01:14:18.546000,0 days 01:14:54.859000,265.0,280.0,280.0,296.0,False,HARD,17.0,False,0 days 01:13:30.079000,Mercedes,HAM,1,True,2022-04-08 03:58:30.093000,Practice 1
89,0 days 00:21:00.506000,31,0 days 00:01:24.569000,3,1,,,0 days 00:00:29.188000,0 days 00:00:18.836000,0 days 00:00:36.545000,0 days 00:20:05.125000,0 days 00:20:23.961000,0 days 00:21:00.506000,263.0,304.0,290.0,301.0,False,MEDIUM,3.0,True,0 days 00:19:35.937000,Alpine,OCO,1,True,2022-04-08 03:04:35.951000,Practice 1
90,0 days 00:22:24.186000,31,0 days 00:01:23.680000,4,1,,,0 days 00:00:29.200000,0 days 00:00:18.652000,0 days 00:00:35.828000,0 days 00:21:29.706000,0 days 00:21:48.358000,0 days 00:22:24.186000,265.0,307.0,293.0,231.0,False,MEDIUM,4.0,True,0 days 00:21:00.506000,Alpine,OCO,1,True,2022-04-08 03:06:00.520000,Practice 1
92,0 days 00:25:44.953000,31,0 days 00:01:22.523000,6,1,,,0 days 00:00:28.698000,0 days 00:00:18.515000,0 days 00:00:35.310000,0 days 00:24:51.128000,0 days 00:25:09.643000,0 days 00:25:44.953000,275.0,316.0,296.0,234.0,False,MEDIUM,6.0,True,0 days 00:24:22.430000,Alpine,OCO,1,True,2022-04-08 03:09:22.444000,Practice 1
94,0 days 00:29:03.633000,31,0 days 00:01:22.427000,8,1,,,0 days 00:00:28.685000,0 days 00:00:18.500000,0 days 00:00:35.242000,0 days 00:28:09.891000,0 days 00:28:28.391000,0 days 00:29:03.633000,277.0,315.0,296.0,238.0,False,MEDIUM,8.0,True,0 days 00:27:41.206000,Alpine,OCO,1,True,2022-04-08 03:12:41.220000,Practice 1
97,0 days 00:34:18.939000,31,0 days 00:01:22.131000,11,2,,,0 days 00:00:28.578000,0 days 00:00:18.419000,0 days 00:00:35.134000,0 days 00:33:25.386000,0 days 00:33:43.805000,0 days 00:34:18.939000,276.0,315.0,298.0,255.0,False,MEDIUM,12.0,False,0 days 00:32:56.808000,Alpine,OCO,1,True,2022-04-08 03:17:56.822000,Practice 1
100,0 days 00:49:07.083000,31,0 days 00:01:22.047000,14,3,,,0 days 00:00:28.411000,0 days 00:00:18.433000,0 days 00:00:35.203000,0 days 00:48:13.447000,0 days 00:48:31.880000,0 days 00:49:07.083000,275.0,314.0,297.0,274.0,False,SOFT,,True,0 days 00:47:45.036000,Alpine,OCO,1,True,2022-04-08 03:32:45.050000,Practice 1
102,0 days 00:52:39.410000,31,0 days 00:01:21.265000,16,3,,,0 days 00:00:28.230000,0 days 00:00:18.332000,0 days 00:00:34.703000,0 days 00:51:46.375000,0 days 00:52:04.707000,0 days 00:52:39.410000,274.0,314.0,297.0,275.0,False,SOFT,,True,0 days 00:51:18.145000,Alpine,OCO,1,True,2022-04-08 03:36:18.159000,Practice 1
104,0 days 00:56:03.887000,31,0 days 00:01:21.010000,18,3,,,0 days 00:00:28.071000,0 days 00:00:18.258000,0 days 00:00:34.681000,0 days 00:55:10.948000,0 days 00:55:29.206000,0 days 00:56:03.887000,276.0,314.0,296.0,271.0,False,SOFT,,True,0 days 00:54:42.877000,Alpine,OCO,1,True,2022-04-08 03:39:42.891000,Practice 1
106,0 days 00:59:29.316000,31,0 days 00:01:21.004000,20,3,,,0 days 00:00:28.065000,0 days 00:00:18.343000,0 days 00:00:34.596000,0 days 00:58:36.377000,0 days 00:58:54.720000,0 days 00:59:29.316000,277.0,311.0,295.0,280.0,True,SOFT,,True,0 days 00:58:08.312000,Alpine,OCO,1,True,2022-04-08 03:43:08.326000,Practice 1
117,0 days 00:21:26.966000,24,0 days 00:01:25.108000,4,1,,,0 days 00:00:29.285000,0 days 00:00:18.984000,0 days 00:00:36.839000,0 days 00:20:31.143000,0 days 00:20:50.127000,0 days 00:21:26.966000,267.0,305.0,294.0,241.0,False,MEDIUM,4.0,True,0 days 00:20:01.858000,Alfa Romeo,ZHO,1,True,2022-04-08 03:05:01.872000,Practice 1
120,0 days 00:26:04.251000,24,0 days 00:01:24.652000,7,1,,,0 days 00:00:29.251000,0 days 00:00:19.045000,0 days 00:00:36.356000,0 days 00:25:08.850000,0 days 00:25:27.895000,0 days 00:26:04.251000,267.0,304.0,290.0,299.0,False,MEDIUM,7.0,True,0 days 00:24:39.599000,Alfa Romeo,ZHO,1,True,2022-04-08 03:09:39.613000,Practice 1
125,0 days 00:48:26.656000,24,0 days 00:01:23.619000,12,3,,,0 days 00:00:29.164000,0 days 00:00:18.868000,0 days 00:00:35.587000,0 days 00:47:32.201000,0 days 00:47:51.069000,0 days 00:48:26.656000,270.0,306.0,291.0,273.0,False,SOFT,3.0,True,0 days 00:47:03.037000,Alfa Romeo,ZHO,1,True,2022-04-08 03:32:03.051000,Practice 1
127,0 days 00:51:49.617000,24,0 days 00:01:21.821000,14,3,,,0 days 00:00:28.438000,0 days 00:00:18.452000,0 days 00:00:34.931000,0 days 00:50:56.234000,0 days 00:51:14.686000,0 days 00:51:49.617000,274.0,313.0,297.0,273.0,True,SOFT,5.0,True,0 days 00:50:27.796000,Alfa Romeo,ZHO,1,True,2022-04-08 03:35:27.810000,Practice 1
132,0 days 01:09:09.538000,24,0 days 00:01:23.706000,19,5,,,0 days 00:00:28.960000,0 days 00:00:18.899000,0 days 00:00:35.847000,0 days 01:08:14.792000,0 days 01:08:33.691000,0 days 01:09:09.538000,268.0,308.0,292.0,224.0,False,SOFT,10.0,False,0 days 01:07:45.832000,Alfa Romeo,ZHO,1,True,2022-04-08 03:52:45.846000,Practice 1
138,0 days 00:22:51.702000,23,0 days 00:01:25.268000,4,1,,,0 days 00:00:29.852000,0 days 00:00:18.873000,0 days 00:00:36.543000,0 days 00:21:56.286000,0 days 00:22:15.159000,0 days 00:22:51.702000,270.0,313.0,293.0,287.0,False,MEDIUM,4.0,True,0 days 00:21:26.434000,Williams,ALB,1,True,2022-04-08 03:06:26.448000,Practice 1
140,0 days 00:26:06.254000,23,0 days 00:01:24.483000,6,1,,,0 days 00:00:29.394000,0 days 00:00:18.905000,0 days 00:00:36.184000,0 days 00:25:11.165000,0 days 00:25:30.070000,0 days 00:26:06.254000,272.0,314.0,295.0,251.0,False,MEDIUM,6.0,True,0 days 00:24:41.771000,Williams,ALB,1,True,2022-04-08 03:09:41.785000,Practice 1
143,0 days 00:31:08.699000,23,0 days 00:01:24.340000,9,1,,,0 days 00:00:29.138000,0 days 00:00:19.033000,0 days 00:00:36.169000,0 days 00:30:13.497000,0 days 00:30:32.530000,0 days 00:31:08.699000,273.0,297.0,294.0,279.0,False,MEDIUM,9.0,True,0 days 00:29:44.359000,Williams,ALB,1,True,2022-04-08 03:14:44.373000,Practice 1
147,0 days 00:48:32.559000,23,0 days 00:01:23.377000,13,3,,,0 days 00:00:28.845000,0 days 00:00:18.679000,0 days 00:00:35.853000,0 days 00:47:38.027000,0 days 00:47:56.706000,0 days 00:48:32.559000,273.0,311.0,296.0,242.0,False,SOFT,3.0,True,0 days 00:47:09.182000,Williams,ALB,1,True,2022-04-08 03:32:09.196000,Practice 1
150,0 days 00:53:31.039000,23,0 days 00:01:22.754000,16,3,,,0 days 00:00:28.547000,0 days 00:00:18.509000,0 days 00:00:35.698000,0 days 00:52:36.832000,0 days 00:52:55.341000,0 days 00:53:31.039000,274.0,310.0,294.0,275.0,True,SOFT,6.0,True,0 days 00:52:08.285000,Williams,ALB,2,True,2022-04-08 03:37:08.299000,Practice 1
163,0 days 00:22:20.618000,22,0 days 00:01:24.980000,4,1,,,0 days 00:00:29.867000,0 days 00:00:18.715000,0 days 00:00:36.398000,0 days 00:21:25.505000,0 days 00:21:44.220000,0 days 00:22:20.618000,269.0,311.0,293.0,277.0,False,MEDIUM,4.0,True,0 days 00:20:55.638000,AlphaTauri,TSU,1,True,2022-04-08 03:05:55.652000,Practice 1
165,0 days 00:25:39.641000,22,0 days 00:01:23.153000,6,1,,,0 days 00:00:28.934000,0 days 00:00:18.494000,0 days 00:00:35.725000,0 days 00:24:45.422000,0 days 00:25:03.916000,0 days 00:25:39.641000,272.0,313.0,293.0,247.0,False,MEDIUM,6.0,True,0 days 00:24:16.488000,AlphaTauri,TSU,1,True,2022-04-08 03:09:16.502000,Practice 1
167,0 days 00:28:58.615000,22,0 days 00:01:24.528000,8,1,,,0 days 00:00:30.217000,0 days 00:00:18.617000,0 days 00:00:35.694000,0 days 00:28:04.304000,0 days 00:28:22.921000,0 days 00:28:58.615000,270.0,313.0,294.0,264.0,False,MEDIUM,8.0,True,0 days 00:27:34.087000,AlphaTauri,TSU,1,True,2022-04-08 03:12:34.101000,Practice 1
169,0 days 00:32:16.081000,22,0 days 00:01:22.133000,10,1,,,0 days 00:00:28.399000,0 days 00:00:18.518000,0 days 00:00:35.216000,0 days 00:31:22.347000,0 days 00:31:40.865000,0 days 00:32:16.081000,274.0,314.0,293.0,274.0,False,MEDIUM,10.0,True,0 days 00:30:53.948000,AlphaTauri,TSU,1,True,2022-04-08 03:15:53.962000,Practice 1
172,0 days 00:48:09.736000,22,0 days 00:01:21.635000,13,2,,,0 days 00:00:28.184000,0 days 00:00:18.459000,0 days 00:00:34.992000,0 days 00:47:16.285000,0 days 00:47:34.744000,0 days 00:48:09.736000,272.0,311.0,297.0,235.0,False,SOFT,3.0,True,0 days 00:46:48.101000,AlphaTauri,TSU,1,True,2022-04-08 03:31:48.115000,Practice 1
174,0 days 00:51:26.007000,22,0 days 00:01:21.665000,15,2,,,0 days 00:00:28.272000,0 days 00:00:18.467000,0 days 00:00:34.926000,0 days 00:50:32.614000,0 days 00:50:51.081000,0 days 00:51:26.007000,271.0,311.0,296.0,269.0,False,SOFT,5.0,True,0 days 00:50:04.342000,AlphaTauri,TSU,1,True,2022-04-08 03:35:04.356000,Practice 1
176,0 days 00:54:46.587000,22,0 days 00:01:21.289000,17,2,,,0 days 00:00:28.285000,0 days 00:00:18.410000,0 days 00:00:34.594000,0 days 00:53:53.583000,0 days 00:54:11.993000,0 days 00:54:46.587000,272.0,313.0,295.0,268.0,True,SOFT,7.0,True,0 days 00:53:25.298000,AlphaTauri,TSU,1,True,2022-04-08 03:38:25.312000,Practice 1
192,0 days 00:52:17.381000,20,0 days 00:01:24.683000,7,2,,,0 days 00:00:29.308000,0 days 00:00:19.084000,0 days 00:00:36.291000,0 days 00:51:22.006000,0 days 00:51:41.090000,0 days 00:52:17.381000,267.0,310.0,291.0,298.0,False,MEDIUM,8.0,,0 days 00:50:52.698000,Haas F1 Team,MAG,1,True,2022-04-08 03:35:52.712000,Practice 1
193,0 days 00:53:41.632000,20,0 days 00:01:24.251000,8,2,,,0 days 00:00:29.226000,0 days 00:00:18.842000,0 days 00:00:36.183000,0 days 00:52:46.607000,0 days 00:53:05.449000,0 days 00:53:41.632000,263.0,303.0,291.0,,False,MEDIUM,9.0,,0 days 00:52:17.381000,Haas F1 Team,MAG,2,True,2022-04-08 03:37:17.395000,Practice 1
194,0 days 00:55:05.591000,20,0 days 00:01:23.959000,9,2,,,0 days 00:00:29.196000,0 days 00:00:18.801000,0 days 00:00:35.962000,0 days 00:54:10.828000,0 days 00:54:29.629000,0 days 00:55:05.591000,,305.0,291.0,,False,MEDIUM,10.0,,0 days 00:53:41.632000,Haas F1 Team,MAG,1,True,2022-04-08 03:38:41.646000,Practice 1
195,0 days 00:56:29.346000,20,0 days 00:01:23.755000,10,2,,,0 days 00:00:29.013000,0 days 00:00:18.887000,0 days 00:00:35.855000,0 days 00:55:34.604000,0 days 00:55:53.491000,0 days 00:56:29.346000,262.0,304.0,290.0,279.0,False,MEDIUM,11.0,,0 days 00:55:05.591000,Haas F1 Team,MAG,1,True,2022-04-08 03:40:05.605000,Practice 1
198,0 days 01:09:35.644000,20,0 days 00:01:23.563000,13,3,,,0 days 00:00:28.846000,0 days 00:00:19.008000,0 days 00:00:35.709000,0 days 01:08:40.927000,0 days 01:08:59.935000,0 days 01:09:35.644000,264.0,303.0,290.0,285.0,False,SOFT,3.0,True,0 days 01:08:12.081000,Haas F1 Team,MAG,1,True,2022-04-08 03:53:12.095000,Practice 1
200,0 days 01:13:07.894000,20,0 days 00:01:23.186000,15,3,,,0 days 00:00:28.828000,0 days 00:00:18.897000,0 days 00:00:35.461000,0 days 01:12:13.536000,0 days 01:12:32.433000,0 days 01:13:07.894000,263.0,304.0,291.0,290.0,True,SOFT,5.0,True,0 days 01:11:44.708000,Haas F1 Team,MAG,1,True,2022-04-08 03:56:44.722000,Practice 1
206,0 days 00:20:16.587000,18,0 days 00:01:24.428000,3,1,,,0 days 00:00:29.087000,0 days 00:00:18.914000,0 days 00:00:36.427000,0 days 00:19:21.246000,0 days 00:19:40.160000,0 days 00:20:16.587000,269.0,302.0,293.0,250.0,False,MEDIUM,,True,0 days 00:18:52.159000,Aston Martin,STR,1,True,2022-04-08 03:03:52.173000,Practice 1
208,0 days 00:23:39.047000,18,0 days 00:01:23.079000,5,1,,,0 days 00:00:28.692000,0 days 00:00:18.618000,0 days 00:00:35.769000,0 days 00:22:44.660000,0 days 00:23:03.278000,0 days 00:23:39.047000,277.0,308.0,296.0,210.0,False,MEDIUM,,True,0 days 00:22:15.968000,Aston Martin,STR,1,True,2022-04-08 03:07:15.982000,Practice 1
214,0 days 00:44:57.465000,18,0 days 00:01:22.351000,11,2,,,0 days 00:00:28.587000,0 days 00:00:18.493000,0 days 00:00:35.271000,0 days 00:44:03.701000,0 days 00:44:22.194000,0 days 00:44:57.465000,275.0,304.0,294.0,247.0,False,SOFT,4.0,True,0 days 00:43:35.114000,Aston Martin,STR,1,True,2022-04-08 03:28:35.128000,Practice 1
217,0 days 00:50:44.273000,18,0 days 00:01:21.869000,14,2,,,0 days 00:00:28.464000,0 days 00:00:18.554000,0 days 00:00:34.851000,0 days 00:49:50.868000,0 days 00:50:09.422000,0 days 00:50:44.273000,276.0,309.0,295.0,279.0,True,SOFT,7.0,True,0 days 00:49:22.404000,Aston Martin,STR,1,True,2022-04-08 03:34:22.418000,Practice 1
230,0 days 00:21:17.802000,16,0 days 00:01:24.459000,3,1,,,0 days 00:00:29.537000,0 days 00:00:19.011000,0 days 00:00:35.911000,0 days 00:20:22.880000,0 days 00:20:41.891000,0 days 00:21:17.802000,265.0,287.0,281.0,282.0,False,HARD,3.0,True,0 days 00:19:53.343000,Ferrari,LEC,1,True,2022-04-08 03:04:53.357000,Practice 1
231,0 days 00:22:41.191000,16,0 days 00:01:23.389000,4,1,,,0 days 00:00:28.870000,0 days 00:00:18.846000,0 days 00:00:35.673000,0 days 00:21:46.672000,0 days 00:22:05.518000,0 days 00:22:41.191000,266.0,286.0,281.0,288.0,False,HARD,4.0,True,0 days 00:21:17.802000,Ferrari,LEC,1,True,2022-04-08 03:06:17.816000,Practice 1
233,0 days 00:25:52.122000,16,0 days 00:01:21.929000,6,1,,,0 days 00:00:28.486000,0 days 00:00:18.458000,0 days 00:00:34.985000,0 days 00:24:58.679000,0 days 00:25:17.137000,0 days 00:25:52.122000,271.0,309.0,292.0,300.0,False,HARD,6.0,True,0 days 00:24:30.193000,Ferrari,LEC,1,True,2022-04-08 03:09:30.207000,Practice 1
235,0 days 00:29:09.422000,16,0 days 00:01:21.815000,8,1,,,0 days 00:00:28.475000,0 days 00:00:18.414000,0 days 00:00:34.926000,0 days 00:28:16.082000,0 days 00:28:34.496000,0 days 00:29:09.422000,270.0,307.0,295.0,296.0,False,HARD,8.0,True,0 days 00:27:47.607000,Ferrari,LEC,1,True,2022-04-08 03:12:47.621000,Practice 1
238,0 days 00:48:59.107000,16,0 days 00:01:20.825000,11,2,,,0 days 00:00:28.029000,0 days 00:00:18.319000,0 days 00:00:34.477000,0 days 00:48:06.311000,0 days 00:48:24.630000,0 days 00:48:59.107000,274.0,303.0,294.0,266.0,False,SOFT,3.0,True,0 days 00:47:38.282000,Ferrari,LEC,1,True,2022-04-08 03:32:38.296000,Practice 1
