,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
229,0 days 00:31:08.736000,16,0 days 00:01:32.949000,8,2,,,0 days 00:00:31.067000,0 days 00:00:35.841000,0 days 00:00:26.041000,0 days 00:30:06.854000,0 days 00:30:42.695000,0 days 00:31:08.736000,212.0,183.0,280.0,318.0,False,MEDIUM,9.0,False,0 days 00:29:35.787000,Ferrari,LEC,1,True,2022-05-06 18:44:35.962000,Practice 1
230,0 days 00:32:42.785000,16,0 days 00:01:34.049000,9,2,,,0 days 00:00:31.363000,0 days 00:00:36.198000,0 days 00:00:26.488000,0 days 00:31:40.099000,0 days 00:32:16.297000,0 days 00:32:42.785000,211.0,183.0,271.0,304.0,False,MEDIUM,10.0,False,0 days 00:31:08.736000,Ferrari,LEC,1,True,2022-05-06 18:46:08.911000,Practice 1
232,0 days 00:36:51.103000,16,0 days 00:01:33.140000,11,2,,,0 days 00:00:30.936000,0 days 00:00:36.042000,0 days 00:00:26.162000,0 days 00:35:48.899000,0 days 00:36:24.941000,0 days 00:36:51.103000,214.0,185.0,275.0,319.0,False,MEDIUM,12.0,False,0 days 00:35:17.963000,Ferrari,LEC,1,True,2022-05-06 18:50:18.138000,Practice 1
234,0 days 00:40:48.529000,16,0 days 00:01:32.555000,13,2,,,0 days 00:00:30.799000,0 days 00:00:35.696000,0 days 00:00:26.060000,0 days 00:39:46.773000,0 days 00:40:22.469000,0 days 00:40:48.529000,210.0,184.0,265.0,320.0,False,MEDIUM,14.0,False,0 days 00:39:15.974000,Ferrari,LEC,1,True,2022-05-06 18:54:16.149000,Practice 1
236,0 days 00:44:53.196000,16,0 days 00:01:32.658000,15,2,,,0 days 00:00:30.620000,0 days 00:00:35.980000,0 days 00:00:26.058000,0 days 00:43:51.158000,0 days 00:44:27.138000,0 days 00:44:53.196000,215.0,184.0,275.0,316.0,False,MEDIUM,16.0,False,0 days 00:43:20.538000,Ferrari,LEC,1,True,2022-05-06 18:58:20.713000,Practice 1
243,0 days 01:11:54.908000,16,0 days 00:01:31.098000,22,3,,,0 days 00:00:30.189000,0 days 00:00:35.222000,0 days 00:00:25.687000,0 days 01:10:53.999000,0 days 01:11:29.221000,0 days 01:11:54.908000,217.0,184.0,279.0,321.0,True,SOFT,7.0,True,0 days 01:10:23.810000,Ferrari,LEC,1,True,2022-05-06 19:25:23.985000,Practice 1
245,0 days 01:16:12.686000,16,0 days 00:01:31.432000,24,3,,,0 days 00:00:30.321000,0 days 00:00:35.091000,0 days 00:00:26.020000,0 days 01:15:11.575000,0 days 01:15:46.666000,0 days 01:16:12.686000,214.0,186.0,262.0,324.0,False,SOFT,9.0,True,0 days 01:14:41.254000,Ferrari,LEC,1,True,2022-05-06 19:29:41.429000,Practice 1
250,0 days 00:21:25.479000,14,0 days 00:01:35.918000,3,1,,,0 days 00:00:32.338000,0 days 00:00:36.636000,0 days 00:00:26.944000,0 days 00:20:21.899000,0 days 00:20:58.535000,0 days 00:21:25.479000,209.0,181.0,271.0,303.0,False,MEDIUM,3.0,True,0 days 00:19:49.561000,Alpine,ALO,2,True,2022-05-06 18:34:49.736000,Practice 1
253,0 days 00:26:31.354000,14,0 days 00:01:35.111000,6,1,,,0 days 00:00:32.030000,0 days 00:00:36.470000,0 days 00:00:26.611000,0 days 00:25:28.273000,0 days 00:26:04.743000,0 days 00:26:31.354000,202.0,179.0,275.0,307.0,False,MEDIUM,6.0,True,0 days 00:24:56.243000,Alpine,ALO,1,True,2022-05-06 18:39:56.418000,Practice 1
255,0 days 00:29:52.118000,14,0 days 00:01:34.762000,8,1,,,0 days 00:00:32.072000,0 days 00:00:36.432000,0 days 00:00:26.258000,0 days 00:28:49.428000,0 days 00:29:25.860000,0 days 00:29:52.118000,207.0,182.0,278.0,317.0,False,MEDIUM,8.0,True,0 days 00:28:17.356000,Alpine,ALO,1,True,2022-05-06 18:43:17.531000,Practice 1
259,0 days 00:37:05.351000,14,0 days 00:01:34.873000,12,1,,,0 days 00:00:31.414000,0 days 00:00:37.059000,0 days 00:00:26.400000,0 days 00:36:01.892000,0 days 00:36:38.951000,0 days 00:37:05.351000,207.0,180.0,275.0,326.0,False,MEDIUM,12.0,True,0 days 00:35:30.478000,Alpine,ALO,1,True,2022-05-06 18:50:30.653000,Practice 1
262,0 days 00:42:41.392000,14,0 days 00:01:33.189000,15,2,,,0 days 00:00:30.896000,0 days 00:00:36.022000,0 days 00:00:26.271000,0 days 00:41:39.099000,0 days 00:42:15.121000,0 days 00:42:41.392000,214.0,182.0,276.0,323.0,False,SOFT,3.0,True,0 days 00:41:08.203000,Alpine,ALO,1,True,2022-05-06 18:56:08.378000,Practice 1
265,0 days 00:48:21.868000,14,0 days 00:01:32.884000,18,2,,,0 days 00:00:30.831000,0 days 00:00:35.830000,0 days 00:00:26.223000,0 days 00:47:19.815000,0 days 00:47:55.645000,0 days 00:48:21.868000,212.0,182.0,276.0,324.0,True,SOFT,6.0,True,0 days 00:46:48.984000,Alpine,ALO,1,True,2022-05-06 19:01:49.159000,Practice 1
268,0 days 01:03:29.043000,14,0 days 00:01:36.645000,21,3,,,0 days 00:00:32.523000,0 days 00:00:37.139000,0 days 00:00:26.983000,0 days 01:02:24.921000,0 days 01:03:02.060000,0 days 01:03:29.043000,207.0,179.0,269.0,290.0,False,SOFT,9.0,False,0 days 01:01:52.398000,Alpine,ALO,1,True,2022-05-06 19:16:52.573000,Practice 1
269,0 days 01:05:05.522000,14,0 days 00:01:36.479000,22,3,,,0 days 00:00:32.421000,0 days 00:00:37,0 days 00:00:27.058000,0 days 01:04:01.464000,0 days 01:04:38.464000,0 days 01:05:05.522000,204.0,179.0,267.0,292.0,False,SOFT,10.0,False,0 days 01:03:29.043000,Alpine,ALO,1,True,2022-05-06 19:18:29.218000,Practice 1
270,0 days 01:06:42.121000,14,0 days 00:01:36.599000,23,3,,,0 days 00:00:32.435000,0 days 00:00:37.076000,0 days 00:00:27.088000,0 days 01:05:37.957000,0 days 01:06:15.033000,0 days 01:06:42.121000,201.0,179.0,269.0,293.0,False,SOFT,11.0,False,0 days 01:05:05.522000,Alpine,ALO,1,True,2022-05-06 19:20:05.697000,Practice 1
271,0 days 01:08:18.901000,14,0 days 00:01:36.780000,24,3,,,0 days 00:00:32.606000,0 days 00:00:37.137000,0 days 00:00:27.037000,0 days 01:07:14.727000,0 days 01:07:51.864000,0 days 01:08:18.901000,204.0,179.0,269.0,290.0,False,SOFT,12.0,False,0 days 01:06:42.121000,Alpine,ALO,1,True,2022-05-06 19:21:42.296000,Practice 1
272,0 days 01:09:55.698000,14,0 days 00:01:36.797000,25,3,,,0 days 00:00:32.525000,0 days 00:00:37.253000,0 days 00:00:27.019000,0 days 01:08:51.426000,0 days 01:09:28.679000,0 days 01:09:55.698000,202.0,178.0,269.0,289.0,False,SOFT,13.0,False,0 days 01:08:18.901000,Alpine,ALO,1,True,2022-05-06 19:23:19.076000,Practice 1
273,0 days 01:11:32.449000,14,0 days 00:01:36.751000,26,3,,,0 days 00:00:32.328000,0 days 00:00:37.313000,0 days 00:00:27.110000,0 days 01:10:28.026000,0 days 01:11:05.339000,0 days 01:11:32.449000,200.0,178.0,270.0,291.0,False,SOFT,14.0,False,0 days 01:09:55.698000,Alpine,ALO,1,True,2022-05-06 19:24:55.873000,Practice 1
274,0 days 01:13:08.863000,14,0 days 00:01:36.414000,27,3,,,0 days 00:00:32.262000,0 days 00:00:37.088000,0 days 00:00:27.064000,0 days 01:12:04.711000,0 days 01:12:41.799000,0 days 01:13:08.863000,206.0,177.0,269.0,294.0,False,SOFT,15.0,False,0 days 01:11:32.449000,Alpine,ALO,1,True,2022-05-06 19:26:32.624000,Practice 1
275,0 days 01:14:45.479000,14,0 days 00:01:36.616000,28,3,,,0 days 00:00:32.505000,0 days 00:00:37.179000,0 days 00:00:26.932000,0 days 01:13:41.368000,0 days 01:14:18.547000,0 days 01:14:45.479000,201.0,179.0,270.0,292.0,False,SOFT,16.0,False,0 days 01:13:08.863000,Alpine,ALO,1,True,2022-05-06 19:28:09.038000,Practice 1
276,0 days 01:16:22.704000,14,0 days 00:01:37.225000,29,3,,,0 days 00:00:32.847000,0 days 00:00:37.388000,0 days 00:00:26.990000,0 days 01:15:18.326000,0 days 01:15:55.714000,0 days 01:16:22.704000,,178.0,270.0,296.0,False,SOFT,17.0,False,0 days 01:14:45.479000,Alpine,ALO,1,True,2022-05-06 19:29:45.654000,Practice 1
282,0 days 00:23:45.405000,11,0 days 00:01:34.619000,4,1,,,0 days 00:00:32.199000,0 days 00:00:36.232000,0 days 00:00:26.188000,0 days 00:22:42.985000,0 days 00:23:19.217000,0 days 00:23:45.405000,208.0,183.0,280.0,329.0,False,SOFT,4.0,True,0 days 00:22:10.786000,Red Bull Racing,PER,1,True,2022-05-06 18:37:10.961000,Practice 1
284,0 days 00:27:37.761000,11,0 days 00:01:34.460000,6,1,,,0 days 00:00:32.679000,0 days 00:00:35.651000,0 days 00:00:26.130000,0 days 00:26:35.980000,0 days 00:27:11.631000,0 days 00:27:37.761000,211.0,182.0,281.0,330.0,False,SOFT,6.0,True,0 days 00:26:03.301000,Red Bull Racing,PER,1,True,2022-05-06 18:41:03.476000,Practice 1
286,0 days 00:31:24.471000,11,0 days 00:01:33.786000,8,1,,,0 days 00:00:31.323000,0 days 00:00:36.569000,0 days 00:00:25.894000,0 days 00:30:22.008000,0 days 00:30:58.577000,0 days 00:31:24.471000,211.0,180.0,281.0,332.0,False,SOFT,8.0,True,0 days 00:29:50.685000,Red Bull Racing,PER,1,True,2022-05-06 18:44:50.860000,Practice 1
288,0 days 00:35:20.100000,11,0 days 00:01:32.759000,10,1,,,0 days 00:00:30.930000,0 days 00:00:35.950000,0 days 00:00:25.879000,0 days 00:34:18.271000,0 days 00:34:54.221000,0 days 00:35:20.100000,212.0,185.0,281.0,329.0,False,SOFT,10.0,True,0 days 00:33:47.341000,Red Bull Racing,PER,1,True,2022-05-06 18:48:47.516000,Practice 1
293,0 days 01:07:12.665000,11,0 days 00:01:32.182000,15,2,,,0 days 00:00:30.951000,0 days 00:00:35.471000,0 days 00:00:25.760000,0 days 01:06:11.434000,0 days 01:06:46.905000,0 days 01:07:12.665000,210.0,187.0,281.0,332.0,False,SOFT,5.0,True,0 days 01:05:40.483000,Red Bull Racing,PER,1,True,2022-05-06 19:20:40.658000,Practice 1
296,0 days 01:12:58.543000,11,0 days 00:01:31.301000,18,3,,,0 days 00:00:30.454000,0 days 00:00:35.300000,0 days 00:00:25.547000,0 days 01:11:57.696000,0 days 01:12:32.996000,0 days 01:12:58.543000,214.0,186.0,282.0,335.0,True,SOFT,8.0,,0 days 01:11:27.242000,Red Bull Racing,PER,1,True,2022-05-06 19:26:27.417000,Practice 1
298,0 days 01:16:30.528000,11,0 days 00:01:31.695000,20,3,,,0 days 00:00:30.740000,0 days 00:00:35.309000,0 days 00:00:25.646000,0 days 01:15:29.573000,0 days 01:16:04.882000,0 days 01:16:30.528000,213.0,184.0,281.0,336.0,False,SOFT,10.0,,0 days 01:14:58.833000,Red Bull Racing,PER,1,True,2022-05-06 19:29:59.008000,Practice 1
303,0 days 00:20:27.704000,10,0 days 00:01:37.217000,3,1,,,0 days 00:00:33.612000,0 days 00:00:37.367000,0 days 00:00:26.238000,0 days 00:19:24.099000,0 days 00:20:01.466000,0 days 00:20:27.704000,207.0,180.0,275.0,328.0,False,MEDIUM,3.0,True,0 days 00:18:50.487000,AlphaTauri,GAS,1,True,2022-05-06 18:33:50.662000,Practice 1
304,0 days 00:22:02.939000,10,0 days 00:01:35.235000,4,1,,,0 days 00:00:32.511000,0 days 00:00:36.722000,0 days 00:00:26.002000,0 days 00:21:00.215000,0 days 00:21:36.937000,0 days 00:22:02.939000,211.0,184.0,276.0,328.0,False,MEDIUM,4.0,True,0 days 00:20:27.704000,AlphaTauri,GAS,2,True,2022-05-06 18:35:27.879000,Practice 1
306,0 days 00:25:35.948000,10,0 days 00:01:34.264000,6,1,,,0 days 00:00:31.958000,0 days 00:00:35.943000,0 days 00:00:26.363000,0 days 00:24:33.642000,0 days 00:25:09.585000,0 days 00:25:35.948000,209.0,181.0,277.0,327.0,False,MEDIUM,6.0,True,0 days 00:24:01.684000,AlphaTauri,GAS,1,True,2022-05-06 18:39:01.859000,Practice 1
308,0 days 00:29:18.847000,10,0 days 00:01:33.704000,8,1,,,0 days 00:00:31.778000,0 days 00:00:35.917000,0 days 00:00:26.009000,0 days 00:28:16.921000,0 days 00:28:52.838000,0 days 00:29:18.847000,213.0,184.0,280.0,331.0,False,MEDIUM,8.0,True,0 days 00:27:45.143000,AlphaTauri,GAS,1,True,2022-05-06 18:42:45.318000,Practice 1
311,0 days 00:40:29.785000,10,0 days 00:01:33.969000,11,2,,,0 days 00:00:31.744000,0 days 00:00:36.219000,0 days 00:00:26.006000,0 days 00:39:27.560000,0 days 00:40:03.779000,0 days 00:40:29.785000,213.0,178.0,277.0,329.0,False,MEDIUM,12.0,False,0 days 00:38:55.816000,AlphaTauri,GAS,1,True,2022-05-06 18:53:55.991000,Practice 1
315,0 days 00:47:44.327000,10,0 days 00:01:34.009000,15,2,,,0 days 00:00:31.810000,0 days 00:00:36.229000,0 days 00:00:25.970000,0 days 00:46:42.128000,0 days 00:47:18.357000,0 days 00:47:44.327000,212.0,185.0,279.0,327.0,False,MEDIUM,16.0,False,0 days 00:46:10.318000,AlphaTauri,GAS,1,True,2022-05-06 19:01:10.493000,Practice 1
319,0 days 01:04:34.931000,10,0 days 00:01:32.501000,19,3,,,0 days 00:00:31.149000,0 days 00:00:35.525000,0 days 00:00:25.827000,0 days 01:03:33.579000,0 days 01:04:09.104000,0 days 01:04:34.931000,216.0,184.0,280.0,330.0,False,SOFT,4.0,True,0 days 01:03:02.430000,AlphaTauri,GAS,1,True,2022-05-06 19:18:02.605000,Practice 1
321,0 days 01:08:21.845000,10,0 days 00:01:31.975000,21,3,,,0 days 00:00:30.816000,0 days 00:00:35.496000,0 days 00:00:25.663000,0 days 01:07:20.686000,0 days 01:07:56.182000,0 days 01:08:21.845000,215.0,185.0,281.0,333.0,False,SOFT,6.0,True,0 days 01:06:49.870000,AlphaTauri,GAS,1,True,2022-05-06 19:21:50.045000,Practice 1
323,0 days 01:12:08.442000,10,0 days 00:01:32.536000,23,3,,,0 days 00:00:30.865000,0 days 00:00:35.539000,0 days 00:00:26.132000,0 days 01:11:06.771000,0 days 01:11:42.310000,0 days 01:12:08.442000,215.0,185.0,281.0,330.0,False,SOFT,8.0,True,0 days 01:10:35.906000,AlphaTauri,GAS,1,True,2022-05-06 19:25:36.081000,Practice 1
325,0 days 01:16:05.600000,10,0 days 00:01:31.498000,25,3,,,0 days 00:00:30.707000,0 days 00:00:35.252000,0 days 00:00:25.539000,0 days 01:15:04.809000,0 days 01:15:40.061000,0 days 01:16:05.600000,218.0,186.0,282.0,333.0,True,SOFT,10.0,True,0 days 01:14:34.102000,AlphaTauri,GAS,1,True,2022-05-06 19:29:34.277000,Practice 1
338,0 days 00:42:55.946000,6,0 days 00:01:35.637000,11,2,,,0 days 00:00:32.309000,0 days 00:00:37.109000,0 days 00:00:26.219000,0 days 00:41:52.618000,0 days 00:42:29.727000,0 days 00:42:55.946000,214.0,182.0,276.0,320.0,True,SOFT,3.0,True,0 days 00:41:20.309000,Williams,LAT,1,True,2022-05-06 18:56:20.484000,Practice 1
340,0 days 00:46:45.387000,6,0 days 00:01:35.720000,13,2,,,0 days 00:00:32.530000,0 days 00:00:36.827000,0 days 00:00:26.363000,0 days 00:45:42.197000,0 days 00:46:19.024000,0 days 00:46:45.387000,210.0,185.0,277.0,314.0,False,SOFT,5.0,True,0 days 00:45:09.667000,Williams,LAT,1,True,2022-05-06 19:00:09.842000,Practice 1
359,0 days 00:25:04.750000,5,0 days 00:01:36.668000,5,1,,,0 days 00:00:33.276000,0 days 00:00:36.639000,0 days 00:00:26.753000,0 days 00:24:01.358000,0 days 00:24:37.997000,0 days 00:25:04.750000,212.0,181.0,279.0,316.0,False,SOFT,5.0,True,0 days 00:23:28.082000,Aston Martin,VET,1,True,2022-05-06 18:38:28.257000,Practice 1
361,0 days 00:28:53.985000,5,0 days 00:01:35.415000,7,1,,,0 days 00:00:32.562000,0 days 00:00:36.470000,0 days 00:00:26.383000,0 days 00:27:51.132000,0 days 00:28:27.602000,0 days 00:28:53.985000,211.0,180.0,278.0,322.0,False,SOFT,7.0,True,0 days 00:27:18.570000,Aston Martin,VET,1,True,2022-05-06 18:42:18.745000,Practice 1
364,0 days 00:34:33.107000,5,0 days 00:01:34.636000,10,1,,,0 days 00:00:32.069000,0 days 00:00:36.328000,0 days 00:00:26.239000,0 days 00:33:30.540000,0 days 00:34:06.868000,0 days 00:34:33.107000,213.0,182.0,279.0,321.0,False,SOFT,10.0,True,0 days 00:32:58.471000,Aston Martin,VET,1,True,2022-05-06 18:47:58.646000,Practice 1
372,0 days 01:09:00.612000,5,0 days 00:01:33.567000,18,3,,,0 days 00:00:31.656000,0 days 00:00:35.849000,0 days 00:00:26.062000,0 days 01:07:58.701000,0 days 01:08:34.550000,0 days 01:09:00.612000,214.0,187.0,279.0,325.0,False,SOFT,6.0,False,0 days 01:07:27.045000,Aston Martin,VET,1,True,2022-05-06 19:22:27.220000,Practice 1
374,0 days 01:12:55.372000,5,0 days 00:01:33.024000,20,3,,,0 days 00:00:31.379000,0 days 00:00:35.761000,0 days 00:00:25.884000,0 days 01:11:53.727000,0 days 01:12:29.488000,0 days 01:12:55.372000,216.0,186.0,280.0,324.0,True,SOFT,8.0,False,0 days 01:11:22.348000,Aston Martin,VET,1,True,2022-05-06 19:26:22.523000,Practice 1
376,0 days 01:16:26.692000,5,0 days 00:01:33.414000,22,3,,,0 days 00:00:31.598000,0 days 00:00:35.949000,0 days 00:00:25.867000,0 days 01:15:24.876000,0 days 01:16:00.825000,0 days 01:16:26.692000,213.0,184.0,279.0,326.0,False,SOFT,10.0,False,0 days 01:14:53.278000,Aston Martin,VET,1,True,2022-05-06 19:29:53.453000,Practice 1
381,0 days 00:20:41.788000,4,0 days 00:01:36.745000,3,1,,,0 days 00:00:32.767000,0 days 00:00:37.207000,0 days 00:00:26.771000,0 days 00:19:37.810000,0 days 00:20:15.017000,0 days 00:20:41.788000,206.0,183.0,271.0,307.0,False,MEDIUM,3.0,True,0 days 00:19:05.043000,McLaren,NOR,1,True,2022-05-06 18:34:05.218000,Practice 1
383,0 days 00:24:24.723000,4,0 days 00:01:34.636000,5,1,,,0 days 00:00:31.965000,0 days 00:00:36.449000,0 days 00:00:26.222000,0 days 00:23:22.052000,0 days 00:23:58.501000,0 days 00:24:24.723000,212.0,186.0,279.0,321.0,False,MEDIUM,5.0,True,0 days 00:22:50.087000,McLaren,NOR,1,True,2022-05-06 18:37:50.262000,Practice 1
389,0 days 00:43:30.128000,4,0 days 00:01:32.615000,11,3,,,0 days 00:00:30.631000,0 days 00:00:36.020000,0 days 00:00:25.964000,0 days 00:42:28.144000,0 days 00:43:04.164000,0 days 00:43:30.128000,216.0,186.0,276.0,323.0,True,SOFT,3.0,True,0 days 00:41:57.513000,McLaren,NOR,1,True,2022-05-06 18:56:57.688000,Practice 1
391,0 days 00:47:12.081000,4,0 days 00:01:33.132000,13,3,,,0 days 00:00:31.240000,0 days 00:00:35.874000,0 days 00:00:26.018000,0 days 00:46:10.189000,0 days 00:46:46.063000,0 days 00:47:12.081000,216.0,184.0,277.0,317.0,False,SOFT,5.0,True,0 days 00:45:38.949000,McLaren,NOR,1,True,2022-05-06 19:00:39.124000,Practice 1
395,0 days 01:05:02.740000,4,0 days 00:01:36.706000,17,5,,,0 days 00:00:32.566000,0 days 00:00:37.095000,0 days 00:00:27.045000,0 days 01:03:58.600000,0 days 01:04:35.695000,0 days 01:05:02.740000,211.0,182.0,268.0,287.0,False,SOFT,8.0,False,0 days 01:03:26.034000,McLaren,NOR,1,True,2022-05-06 19:18:26.209000,Practice 1
396,0 days 01:06:38.585000,4,0 days 00:01:35.845000,18,5,,,0 days 00:00:32.176000,0 days 00:00:36.714000,0 days 00:00:26.955000,0 days 01:05:34.916000,0 days 01:06:11.630000,0 days 01:06:38.585000,,183.0,270.0,293.0,False,SOFT,9.0,False,0 days 01:05:02.740000,McLaren,NOR,1,True,2022-05-06 19:20:02.915000,Practice 1
397,0 days 01:08:15.535000,4,0 days 00:01:36.950000,19,5,,,0 days 00:00:32.517000,0 days 00:00:37.315000,0 days 00:00:27.118000,0 days 01:07:11.102000,0 days 01:07:48.417000,0 days 01:08:15.535000,210.0,182.0,270.0,288.0,False,SOFT,10.0,False,0 days 01:06:38.585000,McLaren,NOR,1,True,2022-05-06 19:21:38.760000,Practice 1
398,0 days 01:09:51.724000,4,0 days 00:01:36.189000,20,5,,,0 days 00:00:32.444000,0 days 00:00:36.878000,0 days 00:00:26.867000,0 days 01:08:47.979000,0 days 01:09:24.857000,0 days 01:09:51.724000,211.0,181.0,268.0,291.0,False,SOFT,11.0,False,0 days 01:08:15.535000,McLaren,NOR,1,True,2022-05-06 19:23:15.710000,Practice 1
400,0 days 01:13:06.269000,4,0 days 00:01:37.014000,22,5,,,0 days 00:00:32.208000,0 days 00:00:37.635000,0 days 00:00:27.171000,0 days 01:12:01.463000,0 days 01:12:39.098000,0 days 01:13:06.269000,209.0,175.0,269.0,291.0,False,SOFT,13.0,False,0 days 01:11:29.255000,McLaren,NOR,1,True,2022-05-06 19:26:29.430000,Practice 1
401,0 days 01:14:43.554000,4,0 days 00:01:37.285000,23,5,,,0 days 00:00:32.187000,0 days 00:00:37.673000,0 days 00:00:27.425000,0 days 01:13:38.456000,0 days 01:14:16.129000,0 days 01:14:43.554000,,179.0,264.0,281.0,False,SOFT,14.0,False,0 days 01:13:06.269000,McLaren,NOR,1,True,2022-05-06 19:28:06.444000,Practice 1
402,0 days 01:16:20.101000,4,0 days 00:01:36.547000,24,5,,,0 days 00:00:32.223000,0 days 00:00:37.054000,0 days 00:00:27.270000,0 days 01:15:15.777000,0 days 01:15:52.831000,0 days 01:16:20.101000,208.0,179.0,269.0,293.0,False,SOFT,15.0,False,0 days 01:14:43.554000,McLaren,NOR,1,True,2022-05-06 19:29:43.729000,Practice 1
407,0 days 00:21:28.627000,3,0 days 00:01:37.089000,3,1,,,0 days 00:00:33.079000,0 days 00:00:37.234000,0 days 00:00:26.776000,0 days 00:20:24.617000,0 days 00:21:01.851000,0 days 00:21:28.627000,200.0,182.0,275.0,310.0,False,MEDIUM,3.0,True,0 days 00:19:51.538000,McLaren,RIC,2,True,2022-05-06 18:34:51.713000,Practice 1
409,0 days 00:25:11.710000,3,0 days 00:01:36.052000,5,1,,,0 days 00:00:32.386000,0 days 00:00:36.813000,0 days 00:00:26.853000,0 days 00:24:08.044000,0 days 00:24:44.857000,0 days 00:25:11.710000,210.0,184.0,275.0,313.0,False,MEDIUM,5.0,True,0 days 00:23:35.658000,McLaren,RIC,1,True,2022-05-06 18:38:35.833000,Practice 1
410,0 days 00:26:47.098000,3,0 days 00:01:35.388000,6,1,,,0 days 00:00:31.991000,0 days 00:00:36.854000,0 days 00:00:26.543000,0 days 00:25:43.701000,0 days 00:26:20.555000,0 days 00:26:47.098000,,186.0,276.0,305.0,False,MEDIUM,6.0,True,0 days 00:25:11.710000,McLaren,RIC,1,True,2022-05-06 18:40:11.885000,Practice 1
411,0 days 00:28:21.844000,3,0 days 00:01:34.746000,7,1,,,0 days 00:00:31.777000,0 days 00:00:36.475000,0 days 00:00:26.494000,0 days 00:27:18.875000,0 days 00:27:55.350000,0 days 00:28:21.844000,212.0,185.0,275.0,305.0,False,MEDIUM,7.0,True,0 days 00:26:47.098000,McLaren,RIC,1,True,2022-05-06 18:41:47.273000,Practice 1
416,0 days 01:02:52.998000,3,0 days 00:01:33.647000,12,3,,,0 days 00:00:30.916000,0 days 00:00:36.284000,0 days 00:00:26.447000,0 days 01:01:50.267000,0 days 01:02:26.551000,0 days 01:02:52.998000,217.0,185.0,277.0,314.0,False,SOFT,4.0,False,0 days 01:01:19.351000,McLaren,RIC,2,True,2022-05-06 19:16:19.526000,Practice 1
418,0 days 01:06:32.998000,3,0 days 00:01:32.592000,14,3,,,0 days 00:00:30.690000,0 days 00:00:35.664000,0 days 00:00:26.238000,0 days 01:05:31.096000,0 days 01:06:06.760000,0 days 01:06:32.998000,217.0,186.0,276.0,317.0,True,SOFT,6.0,False,0 days 01:05:00.406000,McLaren,RIC,1,True,2022-05-06 19:20:00.581000,Practice 1
421,0 days 01:12:06.454000,3,0 days 00:01:36.314000,17,4,,,0 days 00:00:31.554000,0 days 00:00:37.617000,0 days 00:00:27.143000,0 days 01:11:01.694000,0 days 01:11:39.311000,0 days 01:12:06.454000,215.0,168.0,274.0,294.0,False,MEDIUM,11.0,False,0 days 01:10:30.140000,McLaren,RIC,1,True,2022-05-06 19:25:30.315000,Practice 1
422,0 days 01:13:42.485000,3,0 days 00:01:36.031000,18,4,,,0 days 00:00:31.985000,0 days 00:00:37.128000,0 days 00:00:26.918000,0 days 01:12:38.439000,0 days 01:13:15.567000,0 days 01:13:42.485000,211.0,183.0,273.0,293.0,False,MEDIUM,12.0,False,0 days 01:12:06.454000,McLaren,RIC,1,True,2022-05-06 19:27:06.629000,Practice 1
423,0 days 01:15:18.919000,3,0 days 00:01:36.434000,19,4,,,0 days 00:00:32.330000,0 days 00:00:37.480000,0 days 00:00:26.624000,0 days 01:14:14.815000,0 days 01:14:52.295000,0 days 01:15:18.919000,191.0,185.0,273.0,295.0,False,MEDIUM,13.0,False,0 days 01:13:42.485000,McLaren,RIC,1,True,2022-05-06 19:28:42.660000,Practice 1
428,0 days 00:21:01.180000,63,0 days 00:01:37.312000,3,1,,,0 days 00:00:33.100000,0 days 00:00:37.310000,0 days 00:00:26.902000,0 days 00:19:56.968000,0 days 00:20:34.278000,0 days 00:21:01.180000,210.0,182.0,273.0,299.0,False,SOFT,3.0,True,0 days 00:19:23.868000,Mercedes,RUS,1,True,2022-05-06 18:34:24.043000,Practice 1
429,0 days 00:22:38.272000,63,0 days 00:01:37.092000,4,1,,,0 days 00:00:33.192000,0 days 00:00:37.083000,0 days 00:00:26.817000,0 days 00:21:34.372000,0 days 00:22:11.455000,0 days 00:22:38.272000,208.0,182.0,274.0,298.0,False,SOFT,4.0,True,0 days 00:21:01.180000,Mercedes,RUS,2,True,2022-05-06 18:36:01.355000,Practice 1
430,0 days 00:24:14.198000,63,0 days 00:01:35.926000,5,1,,,0 days 00:00:32.444000,0 days 00:00:36.642000,0 days 00:00:26.840000,0 days 00:23:10.716000,0 days 00:23:47.358000,0 days 00:24:14.198000,211.0,182.0,274.0,296.0,False,SOFT,5.0,True,0 days 00:22:38.272000,Mercedes,RUS,1,True,2022-05-06 18:37:38.447000,Practice 1
431,0 days 00:25:49.882000,63,0 days 00:01:35.684000,6,1,,,0 days 00:00:32.263000,0 days 00:00:36.597000,0 days 00:00:26.824000,0 days 00:24:46.461000,0 days 00:25:23.058000,0 days 00:25:49.882000,,181.0,272.0,301.0,False,SOFT,6.0,True,0 days 00:24:14.198000,Mercedes,RUS,1,True,2022-05-06 18:39:14.373000,Practice 1
