,Lap,Tyre,LapTimeSeconds,DeltaDeg,FuelDeg,AdjustedTime,FinalLapTime,TimeStr
57,58,SOFT,81.18372413793104,299.5640756929206,3.8017241379310347,380.74779983085165,376.9460756929206,06:16.946
0,1,MEDIUM,82.46901811393104,0.16274999999999998,0.06554696789536267,82.63176811393105,82.56622114603569,01:22.566
1,2,MEDIUM,82.46901811393104,0.17658374999999998,0.13109393579072534,82.64560186393105,82.51450792814032,01:22.514
2,3,MEDIUM,82.46901811393104,0.19159336874999996,0.196640903686088,82.66061148268105,82.46397057899496,01:22.463
3,4,MEDIUM,82.46901811393104,0.20787880509374995,0.2621878715814507,82.6768969190248,82.41470904744335,01:22.414
4,5,MEDIUM,82.46901811393104,0.22554850352671868,0.32773483947681337,82.69456661745777,82.36683177798095,01:22.366
5,6,MEDIUM,82.46901811393104,0.24472012632648976,0.393281807372176,82.71373824025753,82.32045643288535,01:22.320
6,7,MEDIUM,82.46901811393104,0.26552133706424136,0.4588287752675387,82.73453945099529,82.27571067572775,01:22.275
7,8,MEDIUM,82.46901811393104,0.28809065071470186,0.5243757431629014,82.75710876464575,82.23273302148284,01:22.232
8,9,MEDIUM,82.46901811393104,0.31257835602545153,0.589922711058264,82.7815964699565,82.19167375889823,01:22.191
9,10,MEDIUM,82.46901811393104,0.3391475162876149,0.6554696789536267,82.80816563021865,82.15269595126503,01:22.152
10,11,MEDIUM,82.46901811393104,0.3679750551720622,0.7210166468489894,82.83699316910311,82.11597652225412,01:22.115
11,12,MEDIUM,82.46901811393104,0.39925293486168745,0.786563614744352,82.86827104879274,82.08170743404838,01:22.081
12,13,MEDIUM,82.46901811393104,0.43318943432493084,0.8521105826397147,82.90220754825597,82.05009696561626,01:22.050
13,14,MEDIUM,82.46901811393104,0.47001053624254996,0.9176575505350774,82.9390286501736,82.02137109963851,01:22.021
14,15,MEDIUM,82.46901811393104,0.5099614318231667,0.9832045184304401,82.97897954575421,81.99577502732377,01:21.995
15,16,MEDIUM,82.46901811393104,0.5533081535281358,1.0487514863258027,83.02232626745918,81.97357478113338,01:21.973
16,17,MEDIUM,82.46901811393104,0.6003393465780273,1.1142984542211654,83.06935746050907,81.9550590062879,01:21.955
17,18,MEDIUM,82.46901811393104,0.6513681910371596,1.179845422116528,83.1203863049682,81.94054088285168,01:21.940
18,19,MEDIUM,82.46901811393104,0.7067344872753182,1.2453923900118908,83.17575260120636,81.93036021119447,01:21.930
19,20,MEDIUM,82.46901811393104,0.7668069186937202,1.3109393579072535,83.23582503262476,81.9248856747175,01:21.924
20,21,MEDIUM,82.46901811393104,0.8319855067826863,1.376486325802616,83.30100362071373,81.92451729491111,01:21.924
21,22,MEDIUM,82.46901811393104,0.9027042748592147,1.4420332936979787,83.37172238879026,81.92968909509229,01:21.929
22,23,MEDIUM,82.46901811393104,0.9794341382222479,1.5075802615933414,83.44845225215329,81.94087199055994,01:21.940
23,24,MEDIUM,82.46901811393104,1.0626860399711389,1.573127229488704,83.53170415390218,81.95857692441348,01:21.958
24,25,MEDIUM,82.46901811393104,1.1530143533686856,1.6386741973840668,83.62203246729973,81.98335826991567,01:21.983
25,26,MEDIUM,82.46901811393104,1.251020573405024,1.7042211652794295,83.72003868733607,82.01581752205664,01:22.015
26,27,MEDIUM,82.46901811393104,1.3573573221444508,1.769768133174792,83.8263754360755,82.0566073029007,01:22.056
27,28,MEDIUM,82.46901811393104,1.4727326945267292,1.8353151010701547,83.94175080845777,82.10643570738762,01:22.106
28,29,MEDIUM,82.46901811393104,1.597914973561501,1.9008620689655173,84.06693308749254,82.16607101852702,01:22.166
29,30,MEDIUM,82.46901811393104,1.7337377463142285,1.9664090368608802,84.20275586024528,82.2363468233844,01:22.236
30,31,MEDIUM,82.46901811393104,1.8811054547509378,2.0319560047562426,84.35012356868198,82.31816756392574,01:22.318
