,Lap,Tyre,LapTimeSeconds,DeltaDeg,FuelDeg,AdjustedTime,FinalLapTime,TimeStr
0,1,SOFT,83.90126203208557,0.2825,0.050619834710743807,84.18376203208557,84.13314219737482,01:24.133
1,2,SOFT,83.90126203208557,0.3192249999999999,0.10123966942148761,84.22048703208557,84.11924736266408,01:24.119
2,3,SOFT,83.90126203208557,0.36072424999999986,0.15185950413223143,84.26198628208557,84.11012677795334,01:24.110
3,4,SOFT,83.90126203208557,0.4076184024999998,0.20247933884297523,84.30888043458557,84.1064010957426,01:24.106
4,5,SOFT,83.90126203208557,0.4606087948249997,0.253099173553719,84.36187082691058,84.10877165335685,01:24.108
5,6,SOFT,83.90126203208557,0.5204879381522496,0.30371900826446285,84.42174997023781,84.11803096197335,01:24.118
6,7,SOFT,83.90126203208557,0.588151370112042,0.3543388429752066,84.48941340219761,84.1350745592224,01:24.135
7,8,SOFT,83.90126203208557,0.6646110482266074,0.40495867768595045,84.56587308031217,84.16091440262622,01:24.160
8,9,SOFT,83.90126203208557,0.7510104844960663,0.4555785123966943,84.65227251658163,84.19669400418493,01:24.196
9,10,SOFT,83.90126203208557,0.8486418474805548,0.506198347107438,84.74990387956612,84.24370553245868,01:24.243
10,11,SOFT,83.90126203208557,0.9589652876530269,0.5568181818181819,84.8602273197386,84.30340913792041,01:24.303
11,12,SOFT,83.90126203208557,1.0836307750479204,0.6074380165289257,84.98489280713349,84.37745479060456,01:24.377
12,13,SOFT,83.90126203208557,1.22450277580415,0.6580578512396695,85.12576480788972,84.46770695665005,01:24.467
13,14,SOFT,83.90126203208557,1.3836881366586893,0.7086776859504132,85.28495016874426,84.57627248279384,01:24.576
14,15,SOFT,83.90126203208557,1.5635675944243188,0.7592975206611571,85.46482962650988,84.70553210584872,01:24.705
15,16,SOFT,83.90126203208557,1.76683138169948,0.8099173553719009,85.66809341378504,84.85817605841315,01:24.858
16,17,SOFT,83.90126203208557,1.9965194613204122,0.8605371900826447,85.89778149340599,85.03724430332335,01:25.037
17,18,SOFT,83.90126203208557,2.2560669912920654,0.9111570247933886,86.15732902337763,85.24617199858424,01:25.246
18,19,SOFT,83.90126203208557,2.5493557001600338,0.9617768595041323,86.4506177322456,85.48884087274148,01:25.488
19,20,SOFT,83.90126203208557,2.880771941180838,1.012396694214876,86.78203397326641,85.76963727905154,01:25.769
20,21,SOFT,83.90126203208557,3.2552722935343463,1.06301652892562,87.15653432561992,86.0935177966943,01:26.093
21,22,SOFT,83.90126203208557,3.678457691693811,1.1136363636363638,87.57971972377938,86.46608336014302,01:26.466
22,23,SOFT,83.90126203208557,4.156657191614006,1.1642561983471076,88.05791922369957,86.89366302535247,01:26.893
23,24,SOFT,83.90126203208557,4.697022626523826,1.2148760330578514,88.5982846586094,87.38340862555155,01:27.383
24,25,SOFT,83.90126203208557,5.307635567971923,1.2654958677685952,89.2088976000575,87.9434017322889,01:27.943
25,26,SOFT,83.90126203208557,5.997628191808273,1.316115702479339,89.89889022389384,88.5827745214145,01:28.582
26,27,SOFT,83.90126203208557,6.777319856743348,1.3667355371900827,90.67858188882892,89.31184635163883,01:29.311
27,28,SOFT,83.90126203208557,7.658371438119982,1.4173553719008265,91.55963347020555,90.14227809830473,01:30.142
28,29,SOFT,83.90126203208557,8.653959725075579,1.4679752066115703,92.55522175716115,91.08724655054958,01:31.087
29,30,SOFT,83.90126203208557,9.778974489335402,1.5185950413223142,93.68023652142097,92.16164148009865,01:32.161
30,31,SOFT,83.90126203208557,11.050241172949004,1.569214876033058,94.95150320503457,93.38228832900151,01:33.382
31,32,SOFT,83.90126203208557,12.486772525432373,1.6198347107438018,96.38803455751794,94.76819984677414,01:34.768
32,33,SOFT,83.90126203208557,14.110052953738581,1.6704545454545456,98.01131498582416,96.34086044036961,01:36.340
33,34,SOFT,83.90126203208557,15.944359837724596,1.7210743801652895,99.84562186981016,98.12454748964487,01:38.124
34,35,SOFT,83.90126203208557,18.01712661662879,1.7716942148760333,101.91838864871436,100.14669443383832,01:40.146
35,36,SOFT,83.90126203208557,20.35935307679053,1.8223140495867771,104.2606151088761,102.43830105928932,01:42.438
36,37,SOFT,83.90126203208557,23.006068976773296,1.872933884297521,106.90733100885886,105.03439712456134,01:45.034
37,38,SOFT,83.90126203208557,25.99685794375382,1.9235537190082646,109.89811997583939,107.97456625683112,01:47.974
38,39,SOFT,83.90126203208557,29.376449476441813,1.9741735537190084,113.27771150852737,111.30353795480836,01:51.303
39,40,SOFT,83.90126203208557,33.195387908379246,2.024793388429752,117.09664994046481,115.07185655203506,01:55.071
40,41,SOFT,83.90126203208557,37.51078833646854,2.075413223140496,121.4120503685541,119.3366371454136,01:59.336
41,42,SOFT,83.90126203208557,42.38719082020945,2.12603305785124,126.28845285229502,124.16241979444378,02:04.162
42,43,SOFT,83.90126203208557,47.89752562683667,2.1766528925619837,131.79878765892224,129.62213476636026,02:09.622
43,44,SOFT,83.90126203208557,54.12420395832543,2.2272727272727275,138.025465990411,135.79819326313827,02:15.798
44,45,SOFT,83.90126203208557,61.16035047290773,2.2778925619834713,145.0616125049933,142.78371994300983,02:22.783
45,46,SOFT,83.90126203208557,69.11119603438573,2.328512396694215,153.0124580664713,150.6839456697771,02:30.683
46,47,SOFT,83.90126203208557,78.09565151885586,2.379132231404959,161.99691355094143,159.61778131953648,02:39.617
47,48,SOFT,83.90126203208557,88.24808621630712,2.429752066115703,172.1493482483927,169.719596182277,02:49.719
48,49,SOFT,83.90126203208557,99.72033742442703,2.4803719008264467,183.6215994565126,181.14122755568616,03:01.141
49,50,SOFT,83.90126203208557,112.68398128960253,2.5309917355371905,196.5852433216881,194.0542515861509,03:14.054
50,51,SOFT,83.90126203208557,127.33289885725084,2.5816115702479343,211.2341608893364,208.65254931908848,03:28.652
51,52,SOFT,83.90126203208557,143.88617570869343,2.632231404958678,227.787437740779,225.15520633582034,03:45.155
52,53,SOFT,83.90126203208557,162.59137855082355,2.682851239669422,246.49264058290913,243.80978934323971,04:03.809
53,54,SOFT,83.90126203208557,183.7282577624306,2.7334710743801653,267.62951979451617,264.896048720136,04:24.896
54,55,SOFT,83.90126203208557,207.61293127154656,2.784090909090909,291.5141933036321,288.7301023945412,04:48.730
55,56,SOFT,83.90126203208557,234.60261233684759,2.834710743801653,318.50387436893317,315.6691636251315,05:15.669
56,57,SOFT,83.90126203208557,265.10095194063774,2.885330578512397,349.0022139727233,346.1168833942109,05:46.116
57,58,SOFT,83.90126203208557,299.5640756929206,2.9359504132231407,383.4653377250062,380.529387311783,06:20.529
58,59,SOFT,83.90126203208557,338.5074055330002,2.9865702479338845,422.4086675650858,419.4220973171519,06:59.422
59,60,SOFT,83.90126203208557,382.5133682522902,3.0371900826446283,466.4146302843758,463.37744020173113,07:43.377
60,61,SOFT,83.90126203208557,432.2401061250879,3.087809917355372,516.1413681571735,513.0535582398181,08:33.053
61,62,SOFT,83.90126203208557,488.43131992134926,3.138429752066116,572.3325819534348,569.1941522013686,09:29.194
62,63,SOFT,83.90126203208557,551.9273915111246,3.18904958677686,635.8286535432102,632.6396039564333,10:32.639
63,64,SOFT,83.90126203208557,623.6779524075707,3.2396694214876036,707.5792144396563,704.3395450181687,11:44.339
64,65,SOFT,83.90126203208557,704.7560862205548,3.2902892561983474,788.6573482526404,785.3670589964421,13:05.367
65,66,SOFT,83.90126203208557,796.3743774292269,3.3409090909090913,880.2756394613125,876.9347303704034,14:36.934
0,1,MEDIUM,84.74110254108557,0.16274999999999998,0.050619834710743807,84.90385254108557,84.85323270637483,01:24.853
1,2,MEDIUM,84.74110254108557,0.17658374999999998,0.10123966942148761,84.91768629108557,84.81644662166408,01:24.816
2,3,MEDIUM,84.74110254108557,0.19159336874999996,0.15185950413223143,84.93269590983557,84.78083640570334,01:24.780
3,4,MEDIUM,84.74110254108557,0.20787880509374995,0.20247933884297523,84.94898134617932,84.74650200733635,01:24.746
4,5,MEDIUM,84.74110254108557,0.22554850352671868,0.253099173553719,84.96665104461229,84.71355187105857,01:24.713
5,6,MEDIUM,84.74110254108557,0.24472012632648976,0.30371900826446285,84.98582266741205,84.68210365914759,01:24.682
6,7,MEDIUM,84.74110254108557,0.26552133706424136,0.3543388429752066,85.00662387814981,84.6522850351746,01:24.652
7,8,MEDIUM,84.74110254108557,0.28809065071470186,0.40495867768595045,85.02919319180027,84.62423451411432,01:24.624
8,9,MEDIUM,84.74110254108557,0.31257835602545153,0.4555785123966943,85.05368089711102,84.59810238471432,01:24.598
9,10,MEDIUM,84.74110254108557,0.3391475162876149,0.506198347107438,85.08025005737318,84.57405171026573,01:24.574
10,11,MEDIUM,84.74110254108557,0.3679750551720622,0.5568181818181819,85.10907759625763,84.55225941443945,01:24.552
11,12,MEDIUM,84.74110254108557,0.39925293486168745,0.6074380165289257,85.14035547594726,84.53291745941833,01:24.532
12,13,MEDIUM,84.74110254108557,0.43318943432493084,0.6580578512396695,85.1742919754105,84.51623412417082,01:24.516
13,14,MEDIUM,84.74110254108557,0.47001053624254996,0.7086776859504132,85.21111307732812,84.5024353913777,01:24.502
14,15,MEDIUM,84.74110254108557,0.5099614318231667,0.7592975206611571,85.25106397290874,84.49176645224757,01:24.491
15,16,MEDIUM,84.74110254108557,0.5533081535281358,0.8099173553719009,85.2944106946137,84.48449333924181,01:24.484
16,17,MEDIUM,84.74110254108557,0.6003393465780273,0.8605371900826447,85.34144188766359,84.48090469758095,01:24.480
17,18,MEDIUM,84.74110254108557,0.6513681910371596,0.9111570247933886,85.39247073212273,84.48131370732935,01:24.481
18,19,MEDIUM,84.74110254108557,0.7067344872753182,0.9617768595041323,85.44783702836088,84.48606016885675,01:24.486
19,20,MEDIUM,84.74110254108557,0.7668069186937202,1.012396694214876,85.50790945977928,84.49551276556441,01:24.495
20,21,MEDIUM,84.74110254108557,0.8319855067826863,1.06301652892562,85.57308804786825,84.51007151894264,01:24.510
21,22,MEDIUM,84.74110254108557,0.9027042748592147,1.1136363636363638,85.64380681594479,84.53017045230843,01:24.530
22,23,MEDIUM,84.74110254108557,0.9794341382222479,1.1642561983471076,85.72053667930781,84.55628048096071,01:24.556
23,24,MEDIUM,84.74110254108557,1.0626860399711389,1.2148760330578514,85.80378858105671,84.58891254799886,01:24.588
24,25,MEDIUM,84.74110254108557,1.1530143533686856,1.2654958677685952,85.89411689445426,84.62862102668566,01:24.628
25,26,MEDIUM,84.74110254108557,1.251020573405024,1.316115702479339,85.9921231144906,84.67600741201126,01:24.676
26,27,MEDIUM,84.74110254108557,1.3573573221444508,1.3667355371900827,86.09845986323002,84.73172432603994,01:24.731
27,28,MEDIUM,84.74110254108557,1.4727326945267292,1.4173553719008265,86.2138352356123,84.79647986371147,01:24.796
28,29,MEDIUM,84.74110254108557,1.597914973561501,1.4679752066115703,86.33901751464707,84.8710423080355,01:24.871
29,30,MEDIUM,84.74110254108557,1.7337377463142285,1.5185950413223142,86.4748402873998,84.95624524607749,01:24.956
30,31,MEDIUM,84.74110254108557,1.8811054547509378,1.569214876033058,86.6222079958365,85.05299311980345,01:25.052
31,32,MEDIUM,84.74110254108557,2.0409994184047675,1.6198347107438018,86.78210195949033,85.16226724874653,01:25.162
32,33,MEDIUM,84.74110254108557,2.2144843689691727,1.6704545454545456,86.95558691005473,85.28513236460019,01:25.285
33,34,MEDIUM,84.74110254108557,2.402715540331552,1.7210743801652895,87.14381808141712,85.42274370125183,01:25.422
34,35,MEDIUM,84.74110254108557,2.606946361259734,1.7716942148760333,87.3480489023453,85.57635468746926,01:25.576
35,36,MEDIUM,84.74110254108557,2.8285368019668113,1.8223140495867771,87.56963934305237,85.7473252934656,01:25.747
36,37,MEDIUM,84.74110254108557,3.06896243013399,1.872933884297521,87.81006497121956,85.93713108692204,01:25.937
37,38,MEDIUM,84.74110254108557,3.329824236695379,1.9235537190082646,88.07092677778094,86.14737305877267,01:26.147
38,39,MEDIUM,84.74110254108557,3.612859296814486,1.9741735537190084,88.35396183790006,86.37978828418105,01:26.379
39,40,MEDIUM,84.74110254108557,3.9199523370437173,2.024793388429752,88.66105487812928,86.63626148969952,01:26.636
40,41,MEDIUM,84.74110254108557,4.253148285692433,2.075413223140496,88.994250826778,86.9188376036375,01:26.918
41,42,MEDIUM,84.74110254108557,4.61466588997629,2.12603305785124,89.35576843106186,87.22973537321062,01:27.229
42,43,MEDIUM,84.74110254108557,5.006912490624274,2.1766528925619837,89.74801503170984,87.57136213914785,01:27.571
43,44,MEDIUM,84.74110254108557,5.432500052327337,2.2272727272727275,90.17360259341291,87.94632986614018,01:27.946
44,45,MEDIUM,84.74110254108557,5.8942625567751605,2.2778925619834713,90.63536509786073,88.35747253587725,01:28.357
