,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
31,0 days 00:21:47.445000,63,0 days 00:01:23.943000,4,1,,,0 days 00:00:23.767000,0 days 00:00:31.513000,0 days 00:00:28.663000,0 days 00:20:47.269000,0 days 00:21:18.782000,0 days 00:21:47.445000,266.0,279.0,270.0,296.0,False,HARD,4.0,True,0 days 00:20:23.502000,Mercedes,RUS,1,True,2022-05-20 12:05:23.513000,Practice 1
34,0 days 00:27:34.483000,63,0 days 00:01:24.774000,7,2,,,0 days 00:00:23.783000,0 days 00:00:31.920000,0 days 00:00:29.071000,0 days 00:26:33.492000,0 days 00:27:05.412000,0 days 00:27:34.483000,271.0,274.0,269.0,294.0,False,HARD,8.0,False,0 days 00:26:09.709000,Mercedes,RUS,1,True,2022-05-20 12:11:09.720000,Practice 1
35,0 days 00:28:58.592000,63,0 days 00:01:24.109000,8,2,,,0 days 00:00:23.645000,0 days 00:00:31.515000,0 days 00:00:28.949000,0 days 00:27:58.128000,0 days 00:28:29.643000,0 days 00:28:58.592000,269.0,275.0,257.0,296.0,False,HARD,9.0,False,0 days 00:27:34.483000,Mercedes,RUS,1,True,2022-05-20 12:12:34.494000,Practice 1
38,0 days 00:34:28.923000,63,0 days 00:01:22.846000,11,3,,,0 days 00:00:22.996000,0 days 00:00:31.107000,0 days 00:00:28.743000,0 days 00:33:29.073000,0 days 00:34:00.180000,0 days 00:34:28.923000,275.0,287.0,278.0,317.0,False,HARD,12.0,False,0 days 00:33:06.077000,Mercedes,RUS,1,True,2022-05-20 12:18:06.088000,Practice 1
41,0 days 00:48:53.733000,63,0 days 00:01:20.590000,14,4,,,0 days 00:00:22.526000,0 days 00:00:30.294000,0 days 00:00:27.770000,0 days 00:47:55.669000,0 days 00:48:25.963000,0 days 00:48:53.733000,277.0,294.0,279.0,318.0,True,SOFT,3.0,True,0 days 00:47:33.143000,Mercedes,RUS,1,True,2022-05-20 12:32:33.154000,Practice 1
44,0 days 00:54:35.844000,63,0 days 00:01:20.649000,17,5,,,0 days 00:00:22.520000,0 days 00:00:30.273000,0 days 00:00:27.856000,0 days 00:53:37.715000,0 days 00:54:07.988000,0 days 00:54:35.844000,277.0,293.0,280.0,315.0,False,SOFT,6.0,False,0 days 00:53:15.195000,Mercedes,RUS,1,True,2022-05-20 12:38:15.206000,Practice 1
57,0 days 00:18:35.718000,55,0 days 00:01:25.040000,2,1,,,0 days 00:00:24.361000,0 days 00:00:31.714000,0 days 00:00:28.965000,0 days 00:17:35.039000,0 days 00:18:06.753000,0 days 00:18:35.718000,263.0,274.0,270.0,291.0,False,HARD,2.0,True,0 days 00:17:10.678000,Ferrari,SAI,1,True,2022-05-20 12:02:10.689000,Practice 1
58,0 days 00:20:00.111000,55,0 days 00:01:24.393000,3,1,,,0 days 00:00:23.763000,0 days 00:00:31.741000,0 days 00:00:28.889000,0 days 00:18:59.481000,0 days 00:19:31.222000,0 days 00:20:00.111000,253.0,273.0,267.0,295.0,False,HARD,3.0,True,0 days 00:18:35.718000,Ferrari,SAI,1,True,2022-05-20 12:03:35.729000,Practice 1
59,0 days 00:21:24.219000,55,0 days 00:01:24.108000,4,1,,,0 days 00:00:23.655000,0 days 00:00:31.528000,0 days 00:00:28.925000,0 days 00:20:23.766000,0 days 00:20:55.294000,0 days 00:21:24.219000,268.0,278.0,270.0,293.0,False,HARD,4.0,True,0 days 00:20:00.111000,Ferrari,SAI,1,True,2022-05-20 12:05:00.122000,Practice 1
60,0 days 00:22:47.957000,55,0 days 00:01:23.738000,5,1,,,0 days 00:00:23.511000,0 days 00:00:31.480000,0 days 00:00:28.747000,0 days 00:21:47.730000,0 days 00:22:19.210000,0 days 00:22:47.957000,270.0,277.0,270.0,295.0,False,HARD,5.0,True,0 days 00:21:24.219000,Ferrari,SAI,1,True,2022-05-20 12:06:24.230000,Practice 1
61,0 days 00:24:11.766000,55,0 days 00:01:23.809000,6,1,,,0 days 00:00:23.524000,0 days 00:00:31.363000,0 days 00:00:28.922000,0 days 00:23:11.481000,0 days 00:23:42.844000,0 days 00:24:11.766000,269.0,277.0,278.0,294.0,False,HARD,6.0,True,0 days 00:22:47.957000,Ferrari,SAI,1,True,2022-05-20 12:07:47.968000,Practice 1
63,0 days 00:27:22.961000,55,0 days 00:01:23.177000,8,1,,,0 days 00:00:23.152000,0 days 00:00:31.266000,0 days 00:00:28.759000,0 days 00:26:22.936000,0 days 00:26:54.202000,0 days 00:27:22.961000,273.0,292.0,277.0,315.0,False,HARD,8.0,True,0 days 00:25:59.784000,Ferrari,SAI,1,True,2022-05-20 12:10:59.795000,Practice 1
65,0 days 00:30:32.262000,55,0 days 00:01:23.474000,10,1,,,0 days 00:00:23.259000,0 days 00:00:31.358000,0 days 00:00:28.857000,0 days 00:29:32.047000,0 days 00:30:03.405000,0 days 00:30:32.262000,271.0,289.0,276.0,314.0,False,HARD,10.0,True,0 days 00:29:08.788000,Ferrari,SAI,1,True,2022-05-20 12:14:08.799000,Practice 1
68,0 days 00:46:12.461000,55,0 days 00:01:19.907000,13,2,,,0 days 00:00:22.423000,0 days 00:00:30.043000,0 days 00:00:27.441000,0 days 00:45:14.977000,0 days 00:45:45.020000,0 days 00:46:12.461000,278.0,298.0,283.0,319.0,True,SOFT,,True,0 days 00:44:52.554000,Ferrari,SAI,1,True,2022-05-20 12:29:52.565000,Practice 1
71,0 days 00:52:01.070000,55,0 days 00:01:20.642000,16,3,,,0 days 00:00:22.481000,0 days 00:00:30.306000,0 days 00:00:27.855000,0 days 00:51:02.909000,0 days 00:51:33.215000,0 days 00:52:01.070000,275.0,295.0,281.0,321.0,False,SOFT,6.0,False,0 days 00:50:40.428000,Ferrari,SAI,1,True,2022-05-20 12:35:40.439000,Practice 1
75,0 days 01:08:35.587000,55,0 days 00:01:25.053000,20,4,,,0 days 00:00:23.911000,0 days 00:00:31.855000,0 days 00:00:29.287000,0 days 01:07:34.445000,0 days 01:08:06.300000,0 days 01:08:35.587000,268.0,276.0,266.0,295.0,False,SOFT,10.0,False,0 days 01:07:10.534000,Ferrari,SAI,1,True,2022-05-20 12:52:10.545000,Practice 1
76,0 days 01:10:00.974000,55,0 days 00:01:25.387000,21,4,,,0 days 00:00:23.939000,0 days 00:00:32.076000,0 days 00:00:29.372000,0 days 01:08:59.526000,0 days 01:09:31.602000,0 days 01:10:00.974000,266.0,273.0,267.0,,False,SOFT,11.0,False,0 days 01:08:35.587000,Ferrari,SAI,1,True,2022-05-20 12:53:35.598000,Practice 1
88,0 days 00:41:00.754000,47,0 days 00:01:24.910000,6,2,,,0 days 00:00:23.692000,0 days 00:00:32.003000,0 days 00:00:29.215000,0 days 00:39:59.536000,0 days 00:40:31.539000,0 days 00:41:00.754000,269.0,286.0,278.0,320.0,False,HARD,7.0,False,0 days 00:39:35.844000,Haas F1 Team,MSC,1,True,2022-05-20 12:24:35.855000,Practice 1
90,0 days 00:44:07.099000,47,0 days 00:01:24.489000,8,2,,,0 days 00:00:23.532000,0 days 00:00:31.889000,0 days 00:00:29.068000,0 days 00:43:06.142000,0 days 00:43:38.031000,0 days 00:44:07.099000,271.0,287.0,278.0,316.0,False,HARD,9.0,False,0 days 00:42:42.610000,Haas F1 Team,MSC,1,True,2022-05-20 12:27:42.621000,Practice 1
93,0 days 00:48:49.575000,47,0 days 00:01:24.530000,11,2,,,0 days 00:00:23.475000,0 days 00:00:32.015000,0 days 00:00:29.040000,0 days 00:47:48.520000,0 days 00:48:20.535000,0 days 00:48:49.575000,273.0,287.0,278.0,318.0,False,HARD,12.0,False,0 days 00:47:25.045000,Haas F1 Team,MSC,1,True,2022-05-20 12:32:25.056000,Practice 1
96,0 days 01:06:40.978000,47,0 days 00:01:22.146000,14,3,,,0 days 00:00:23.029000,0 days 00:00:30.732000,0 days 00:00:28.385000,0 days 01:05:41.861000,0 days 01:06:12.593000,0 days 01:06:40.978000,276.0,292.0,281.0,316.0,True,SOFT,3.0,True,0 days 01:05:18.832000,Haas F1 Team,MSC,1,True,2022-05-20 12:50:18.843000,Practice 1
98,0 days 01:10:20.038000,47,0 days 00:01:22.499000,16,3,,,0 days 00:00:23.061000,0 days 00:00:31.008000,0 days 00:00:28.430000,0 days 01:09:20.600000,0 days 01:09:51.608000,0 days 01:10:20.038000,278.0,289.0,279.0,317.0,False,SOFT,5.0,True,0 days 01:08:57.539000,Haas F1 Team,MSC,1,True,2022-05-20 12:53:57.550000,Practice 1
101,0 days 01:15:38.060000,47,0 days 00:01:23.153000,19,3,,,0 days 00:00:23.021000,0 days 00:00:31.297000,0 days 00:00:28.835000,0 days 01:14:37.928000,0 days 01:15:09.225000,0 days 01:15:38.060000,277.0,292.0,278.0,317.0,False,SOFT,8.0,True,0 days 01:14:14.907000,Haas F1 Team,MSC,1,True,2022-05-20 12:59:14.918000,Practice 1
116,0 days 00:43:56.063000,45,0 days 00:01:22.936000,13,2,,,0 days 00:00:23.098000,0 days 00:00:31.047000,0 days 00:00:28.791000,0 days 00:42:56.225000,0 days 00:43:27.272000,0 days 00:43:56.063000,279.0,290.0,283.0,320.0,False,SOFT,,True,0 days 00:42:33.127000,Williams,DEV,1,True,2022-05-20 12:27:33.138000,Practice 1
118,0 days 00:47:08.921000,45,0 days 00:01:22.920000,15,2,,,0 days 00:00:22.982000,0 days 00:00:31.224000,0 days 00:00:28.714000,0 days 00:46:08.983000,0 days 00:46:40.207000,0 days 00:47:08.921000,280.0,293.0,282.0,321.0,True,SOFT,,True,0 days 00:45:46.001000,Williams,DEV,1,True,2022-05-20 12:30:46.012000,Practice 1
134,0 days 00:20:51.582000,44,0 days 00:01:24.184000,3,1,,,0 days 00:00:23.846000,0 days 00:00:31.486000,0 days 00:00:28.852000,0 days 00:19:51.244000,0 days 00:20:22.730000,0 days 00:20:51.582000,274.0,280.0,271.0,297.0,False,HARD,3.0,True,0 days 00:19:27.398000,Mercedes,HAM,1,True,2022-05-20 12:04:27.409000,Practice 1
138,0 days 00:28:01.706000,44,0 days 00:01:24.223000,7,2,,,0 days 00:00:23.829000,0 days 00:00:31.621000,0 days 00:00:28.773000,0 days 00:27:01.312000,0 days 00:27:32.933000,0 days 00:28:01.706000,273.0,282.0,270.0,295.0,False,HARD,8.0,False,0 days 00:26:37.483000,Mercedes,HAM,1,True,2022-05-20 12:11:37.494000,Practice 1
139,0 days 00:29:25.321000,44,0 days 00:01:23.615000,8,2,,,0 days 00:00:23.456000,0 days 00:00:31.282000,0 days 00:00:28.877000,0 days 00:28:25.162000,0 days 00:28:56.444000,0 days 00:29:25.321000,279.0,282.0,270.0,298.0,False,HARD,9.0,False,0 days 00:28:01.706000,Mercedes,HAM,1,True,2022-05-20 12:13:01.717000,Practice 1
140,0 days 00:30:50.051000,44,0 days 00:01:24.730000,9,2,,,0 days 00:00:23.636000,0 days 00:00:31.804000,0 days 00:00:29.290000,0 days 00:29:48.957000,0 days 00:30:20.761000,0 days 00:30:50.051000,272.0,282.0,255.0,297.0,False,HARD,10.0,False,0 days 00:29:25.321000,Mercedes,HAM,1,True,2022-05-20 12:14:25.332000,Practice 1
142,0 days 00:34:22.046000,44,0 days 00:01:23.365000,11,2,,,0 days 00:00:22.960000,0 days 00:00:30.957000,0 days 00:00:29.448000,0 days 00:33:21.641000,0 days 00:33:52.598000,0 days 00:34:22.046000,278.0,297.0,277.0,316.0,False,HARD,12.0,False,0 days 00:32:58.681000,Mercedes,HAM,1,True,2022-05-20 12:17:58.692000,Practice 1
145,0 days 00:49:38.511000,44,0 days 00:01:20.811000,14,3,,,0 days 00:00:22.526000,0 days 00:00:30.222000,0 days 00:00:28.063000,0 days 00:48:40.226000,0 days 00:49:10.448000,0 days 00:49:38.511000,278.0,286.0,271.0,316.0,True,SOFT,3.0,True,0 days 00:48:17.700000,Mercedes,HAM,1,True,2022-05-20 12:33:17.711000,Practice 1
148,0 days 00:55:53.816000,44,0 days 00:01:21.367000,17,4,,,0 days 00:00:23.138000,0 days 00:00:30.354000,0 days 00:00:27.875000,0 days 00:54:55.587000,0 days 00:55:25.941000,0 days 00:55:53.816000,280.0,285.0,270.0,297.0,False,SOFT,6.0,False,0 days 00:54:32.449000,Mercedes,HAM,1,True,2022-05-20 12:39:32.460000,Practice 1
151,0 days 01:01:54.510000,44,0 days 00:01:21.517000,20,5,,,0 days 00:00:23.134000,0 days 00:00:30.332000,0 days 00:00:28.051000,0 days 01:00:56.127000,0 days 01:01:26.459000,0 days 01:01:54.510000,280.0,285.0,271.0,294.0,False,SOFT,9.0,False,0 days 01:00:32.993000,Mercedes,HAM,1,True,2022-05-20 12:45:33.004000,Practice 1
154,0 days 01:12:10.741000,44,0 days 00:01:25.345000,23,6,,,0 days 00:00:24.078000,0 days 00:00:31.930000,0 days 00:00:29.337000,0 days 01:11:09.474000,0 days 01:11:41.404000,0 days 01:12:10.741000,268.0,269.0,267.0,297.0,False,SOFT,12.0,False,0 days 01:10:45.396000,Mercedes,HAM,1,True,2022-05-20 12:55:45.407000,Practice 1
177,0 days 01:12:25.854000,36,0 days 00:01:24.138000,19,5,,,0 days 00:00:22.894000,0 days 00:00:31.495000,0 days 00:00:29.749000,0 days 01:11:24.610000,0 days 01:11:56.105000,0 days 01:12:25.854000,279.0,259.0,284.0,324.0,True,SOFT,,True,0 days 01:11:01.716000,Red Bull Racing,VIP,1,True,2022-05-20 12:56:01.727000,Practice 1
184,0 days 00:21:03.147000,31,0 days 00:01:25.202000,3,1,,,0 days 00:00:23.592000,0 days 00:00:32.197000,0 days 00:00:29.413000,0 days 00:20:01.537000,0 days 00:20:33.734000,0 days 00:21:03.147000,261.0,281.0,278.0,313.0,False,HARD,3.0,True,0 days 00:19:37.945000,Alpine,OCO,1,True,2022-05-20 12:04:37.956000,Practice 1
187,0 days 00:26:11.957000,31,0 days 00:01:24.472000,6,2,,,0 days 00:00:23.535000,0 days 00:00:31.894000,0 days 00:00:29.043000,0 days 00:25:11.020000,0 days 00:25:42.914000,0 days 00:26:11.957000,264.0,279.0,277.0,311.0,False,HARD,7.0,False,0 days 00:24:47.485000,Alpine,OCO,1,True,2022-05-20 12:09:47.496000,Practice 1
189,0 days 00:29:20.507000,31,0 days 00:01:24.075000,8,2,,,0 days 00:00:23.415000,0 days 00:00:31.817000,0 days 00:00:28.843000,0 days 00:28:19.847000,0 days 00:28:51.664000,0 days 00:29:20.507000,270.0,287.0,277.0,318.0,False,HARD,9.0,False,0 days 00:27:56.432000,Alpine,OCO,1,True,2022-05-20 12:12:56.443000,Practice 1
192,0 days 00:34:35.322000,31,0 days 00:01:23.860000,11,3,,,0 days 00:00:23.333000,0 days 00:00:31.522000,0 days 00:00:29.005000,0 days 00:33:34.795000,0 days 00:34:06.317000,0 days 00:34:35.322000,274.0,291.0,277.0,317.0,False,HARD,12.0,False,0 days 00:33:11.462000,Alpine,OCO,1,True,2022-05-20 12:18:11.473000,Practice 1
197,0 days 00:57:45.917000,31,0 days 00:01:21.891000,16,4,,,0 days 00:00:22.858000,0 days 00:00:30.728000,0 days 00:00:28.305000,0 days 00:56:46.884000,0 days 00:57:17.612000,0 days 00:57:45.917000,278.0,298.0,276.0,315.0,True,SOFT,5.0,True,0 days 00:56:24.026000,Alpine,OCO,1,True,2022-05-20 12:41:24.037000,Practice 1
209,0 days 00:19:06.758000,22,0 days 00:01:24.956000,2,1,,,0 days 00:00:23.727000,0 days 00:00:31.978000,0 days 00:00:29.251000,0 days 00:18:05.529000,0 days 00:18:37.507000,0 days 00:19:06.758000,262.0,285.0,279.0,315.0,False,MEDIUM,2.0,True,0 days 00:17:41.802000,AlphaTauri,TSU,1,True,2022-05-20 12:02:41.813000,Practice 1
211,0 days 00:22:18.429000,22,0 days 00:01:24.020000,4,1,,,0 days 00:00:23.136000,0 days 00:00:31.669000,0 days 00:00:29.215000,0 days 00:21:17.545000,0 days 00:21:49.214000,0 days 00:22:18.429000,274.0,294.0,281.0,322.0,False,MEDIUM,4.0,True,0 days 00:20:54.409000,AlphaTauri,TSU,1,True,2022-05-20 12:05:54.420000,Practice 1
214,0 days 00:27:50.235000,22,0 days 00:01:23.612000,7,2,,,0 days 00:00:23.091000,0 days 00:00:31.530000,0 days 00:00:28.991000,0 days 00:26:49.714000,0 days 00:27:21.244000,0 days 00:27:50.235000,274.0,294.0,278.0,317.0,False,MEDIUM,8.0,False,0 days 00:26:26.623000,AlphaTauri,TSU,1,True,2022-05-20 12:11:26.634000,Practice 1
217,0 days 00:32:41.328000,22,0 days 00:01:23.547000,10,2,,,0 days 00:00:23.090000,0 days 00:00:31.455000,0 days 00:00:29.002000,0 days 00:31:40.871000,0 days 00:32:12.326000,0 days 00:32:41.328000,280.0,295.0,279.0,316.0,False,MEDIUM,11.0,False,0 days 00:31:17.781000,AlphaTauri,TSU,1,True,2022-05-20 12:16:17.792000,Practice 1
220,0 days 00:46:53.826000,22,0 days 00:01:21.814000,13,3,,,0 days 00:00:22.686000,0 days 00:00:30.811000,0 days 00:00:28.317000,0 days 00:45:54.698000,0 days 00:46:25.509000,0 days 00:46:53.826000,280.0,296.0,277.0,318.0,True,SOFT,3.0,True,0 days 00:45:32.012000,AlphaTauri,TSU,1,True,2022-05-20 12:30:32.023000,Practice 1
222,0 days 00:50:03.583000,22,0 days 00:01:21.857000,15,3,,,0 days 00:00:22.676000,0 days 00:00:30.782000,0 days 00:00:28.399000,0 days 00:49:04.402000,0 days 00:49:35.184000,0 days 00:50:03.583000,281.0,297.0,279.0,320.0,False,SOFT,5.0,True,0 days 00:48:41.726000,AlphaTauri,TSU,1,True,2022-05-20 12:33:41.737000,Practice 1
225,0 days 00:55:13.630000,22,0 days 00:01:22.577000,18,3,,,0 days 00:00:22.692000,0 days 00:00:31.117000,0 days 00:00:28.768000,0 days 00:54:13.745000,0 days 00:54:44.862000,0 days 00:55:13.630000,280.0,294.0,280.0,319.0,False,SOFT,8.0,True,0 days 00:53:51.053000,AlphaTauri,TSU,1,True,2022-05-20 12:38:51.064000,Practice 1
238,0 days 00:42:15.406000,20,0 days 00:01:25.035000,3,2,,,0 days 00:00:23.332000,0 days 00:00:32.669000,0 days 00:00:29.034000,0 days 00:41:13.703000,0 days 00:41:46.372000,0 days 00:42:15.406000,272.0,284.0,277.0,313.0,False,MEDIUM,4.0,False,0 days 00:40:50.371000,Haas F1 Team,MAG,1,True,2022-05-20 12:25:50.382000,Practice 1
240,0 days 00:45:26.698000,20,0 days 00:01:24.446000,5,2,,,0 days 00:00:23.517000,0 days 00:00:32.040000,0 days 00:00:28.889000,0 days 00:44:25.769000,0 days 00:44:57.809000,0 days 00:45:26.698000,272.0,286.0,278.0,316.0,False,MEDIUM,6.0,False,0 days 00:44:02.252000,Haas F1 Team,MAG,1,True,2022-05-20 12:29:02.263000,Practice 1
241,0 days 00:46:51.037000,20,0 days 00:01:24.339000,6,2,,,0 days 00:00:23.201000,0 days 00:00:31.813000,0 days 00:00:29.325000,0 days 00:45:49.899000,0 days 00:46:21.712000,0 days 00:46:51.037000,268.0,289.0,277.0,,False,MEDIUM,7.0,False,0 days 00:45:26.698000,Haas F1 Team,MAG,1,True,2022-05-20 12:30:26.709000,Practice 1
243,0 days 00:49:49.695000,20,0 days 00:01:23.691000,8,2,,,0 days 00:00:23.216000,0 days 00:00:31.617000,0 days 00:00:28.858000,0 days 00:48:49.220000,0 days 00:49:20.837000,0 days 00:49:49.695000,274.0,293.0,278.0,317.0,False,MEDIUM,9.0,False,0 days 00:48:26.004000,Haas F1 Team,MAG,1,True,2022-05-20 12:33:26.015000,Practice 1
246,0 days 01:10:40.185000,20,0 days 00:01:22.089000,11,3,,,0 days 00:00:22.824000,0 days 00:00:31.004000,0 days 00:00:28.261000,0 days 01:09:40.920000,0 days 01:10:11.924000,0 days 01:10:40.185000,278.0,294.0,278.0,318.0,True,SOFT,3.0,True,0 days 01:09:18.096000,Haas F1 Team,MAG,1,True,2022-05-20 12:54:18.107000,Practice 1
249,0 days 01:15:58.521000,20,0 days 00:01:25.174000,14,3,,,0 days 00:00:22.941000,0 days 00:00:31.480000,0 days 00:00:30.753000,0 days 01:14:56.288000,0 days 01:15:27.768000,0 days 01:15:58.521000,277.0,295.0,276.0,,False,SOFT,6.0,True,0 days 01:14:33.347000,Haas F1 Team,MAG,1,True,2022-05-20 12:59:33.358000,Practice 1
254,0 days 00:22:13.020000,18,0 days 00:01:24.404000,3,1,,,0 days 00:00:23.634000,0 days 00:00:31.954000,0 days 00:00:28.816000,0 days 00:21:12.250000,0 days 00:21:44.204000,0 days 00:22:13.020000,271.0,274.0,278.0,315.0,False,MEDIUM,3.0,True,0 days 00:20:48.616000,Aston Martin,STR,1,True,2022-05-20 12:05:48.627000,Practice 1
258,0 days 00:29:34.968000,18,0 days 00:01:23.837000,7,2,,,0 days 00:00:23.498000,0 days 00:00:31.472000,0 days 00:00:28.867000,0 days 00:28:34.629000,0 days 00:29:06.101000,0 days 00:29:34.968000,271.0,289.0,278.0,314.0,False,MEDIUM,8.0,False,0 days 00:28:11.131000,Aston Martin,STR,1,True,2022-05-20 12:13:11.142000,Practice 1
261,0 days 00:46:08.480000,18,0 days 00:01:22.456000,10,3,,,0 days 00:00:23.209000,0 days 00:00:31.125000,0 days 00:00:28.122000,0 days 00:45:09.233000,0 days 00:45:40.358000,0 days 00:46:08.480000,271.0,293.0,279.0,313.0,False,SOFT,3.0,True,0 days 00:44:46.024000,Aston Martin,STR,1,True,2022-05-20 12:29:46.035000,Practice 1
264,0 days 00:52:19.512000,18,0 days 00:01:21.920000,13,4,,,0 days 00:00:22.996000,0 days 00:00:30.781000,0 days 00:00:28.143000,0 days 00:51:20.588000,0 days 00:51:51.369000,0 days 00:52:19.512000,276.0,295.0,279.0,316.0,True,SOFT,6.0,,0 days 00:50:57.592000,Aston Martin,STR,1,True,2022-05-20 12:35:57.603000,Practice 1
276,0 days 00:18:54.065000,16,0 days 00:01:23.886000,2,1,,,0 days 00:00:23.904000,0 days 00:00:31.296000,0 days 00:00:28.686000,0 days 00:17:54.083000,0 days 00:18:25.379000,0 days 00:18:54.065000,271.0,278.0,273.0,293.0,False,HARD,,True,0 days 00:17:30.179000,Ferrari,LEC,1,True,2022-05-20 12:02:30.190000,Practice 1
277,0 days 00:20:17.538000,16,0 days 00:01:23.473000,3,1,,,0 days 00:00:23.658000,0 days 00:00:31.428000,0 days 00:00:28.387000,0 days 00:19:17.723000,0 days 00:19:49.151000,0 days 00:20:17.538000,270.0,282.0,271.0,297.0,False,HARD,,True,0 days 00:18:54.065000,Ferrari,LEC,1,True,2022-05-20 12:03:54.076000,Practice 1
278,0 days 00:21:40.358000,16,0 days 00:01:22.820000,4,1,,,0 days 00:00:23.410000,0 days 00:00:31.080000,0 days 00:00:28.330000,0 days 00:20:40.948000,0 days 00:21:12.028000,0 days 00:21:40.358000,278.0,283.0,272.0,295.0,False,HARD,,True,0 days 00:20:17.538000,Ferrari,LEC,1,True,2022-05-20 12:05:17.549000,Practice 1
281,0 days 00:27:16.923000,16,0 days 00:01:23.600000,7,2,,,0 days 00:00:23.515000,0 days 00:00:31.037000,0 days 00:00:29.048000,0 days 00:26:16.838000,0 days 00:26:47.875000,0 days 00:27:16.923000,275.0,286.0,279.0,296.0,False,HARD,8.0,False,0 days 00:25:53.323000,Ferrari,LEC,1,True,2022-05-20 12:10:53.334000,Practice 1
