,Lap,Tyre,LapTimeSeconds,DeltaDeg,FuelDeg,AdjustedTime,FinalLapTime,TimeStr
0,1,SOFT,75.46545783882785,0.22707782857142886,0.03624260355029587,75.69253566739927,75.65629306384898,01:15.656
1,2,SOFT,75.46545783882785,0.25773333542857174,0.07248520710059174,75.72319117425641,75.65070596715582,01:15.650
2,3,SOFT,75.46545783882785,0.2925273357114289,0.1087278106508876,75.75798517453927,75.64925736388838,01:15.649
3,4,SOFT,75.46545783882785,0.33201852603247184,0.14497041420118348,75.79747636486032,75.65250595065913,01:15.652
4,5,SOFT,75.46545783882785,0.3768410270468555,0.18121301775147935,75.8422988658747,75.66108584812322,01:15.661
5,6,SOFT,75.46545783882785,0.427714565698181,0.2174556213017752,75.89317240452603,75.67571678322425,01:15.675
6,7,SOFT,75.46545783882785,0.48545603206743543,0.2536982248520711,75.95091387089528,75.6972156460432,01:15.697
7,8,SOFT,75.46545783882785,0.5509925963965392,0.28994082840236696,76.01645043522439,75.72650960682202,01:15.726
8,9,SOFT,75.46545783882785,0.625376596910072,0.3261834319526628,76.09083443573792,75.76465100378526,01:15.764
9,10,SOFT,75.46545783882785,0.7098024374929317,0.3624260355029587,76.17526027632077,75.8128342408178,01:15.812
10,11,SOFT,75.46545783882785,0.8056257665544775,0.39866863905325456,76.27108360538232,75.87241496632906,01:15.872
11,12,SOFT,75.46545783882785,0.9143852450393319,0.4349112426035504,76.37984308386717,75.94493184126362,01:15.944
12,13,SOFT,75.46545783882785,1.0378272531196417,0.4711538461538463,76.50328509194749,76.03213124579365,01:16.032
13,14,SOFT,75.46545783882785,1.1779339322907934,0.5073964497041422,76.64339177111864,76.1359953214145,01:16.135
14,15,SOFT,75.46545783882785,1.3369550131500505,0.5436390532544381,76.80241285197789,76.25877379872345,01:16.258
15,16,SOFT,75.46545783882785,1.5174439399253072,0.5798816568047339,76.98290177875315,76.40302012194842,01:16.403
16,17,SOFT,75.46545783882785,1.7222988718152237,0.6161242603550298,77.18775671064307,76.57163245028804,01:16.571
17,18,SOFT,75.46545783882785,1.9548092195102789,0.6523668639053256,77.42026705833813,76.7679001944328,01:16.767
18,19,SOFT,75.46545783882785,2.2187084641441666,0.6886094674556216,77.68416630297202,76.9955568355164,01:16.995
19,20,SOFT,75.46545783882785,2.518234106803629,0.7248520710059174,77.98369194563148,77.25883987462556,01:17.258
20,21,SOFT,75.46545783882785,2.8581957112221192,0.7610946745562133,78.32365355004997,77.56255887549375,01:17.562
21,22,SOFT,75.46545783882785,3.244052132237105,0.7973372781065091,78.70950997106495,77.91217269295844,01:17.912
22,23,SOFT,75.46545783882785,3.6819991700891146,0.833579881656805,79.14745700891696,78.31387712726016,01:18.313
23,24,SOFT,75.46545783882785,4.179069058051145,0.8698224852071008,79.64452689687899,78.77470441167189,01:18.774
24,25,SOFT,75.46545783882785,4.74324338088805,0.9060650887573968,80.20870121971589,79.30263613095849,01:19.302
25,26,SOFT,75.46545783882785,5.383581237307936,0.9423076923076926,80.84903907613578,79.90673138382809,01:19.906
26,27,SOFT,75.46545783882785,6.110364704344508,0.9785502958579885,81.57582254317235,80.59727224731436,01:20.597
27,28,SOFT,75.46545783882785,6.9352639394310165,1.0147928994082844,82.40072177825886,81.38592887885058,01:21.385
28,29,SOFT,75.46545783882785,7.871524571254204,1.0510355029585803,83.33698241008204,82.28594690712346,01:22.285
29,30,SOFT,75.46545783882785,8.934180388373521,1.0872781065088761,84.39963822720136,83.31236012069249,01:23.312
30,31,SOFT,75.46545783882785,10.140294740803947,1.123520710059172,85.6057525796318,84.48223186957263,01:24.482
31,32,SOFT,75.46545783882785,11.50923453081248,1.1597633136094678,86.97469236964032,85.81492905603085,01:25.814
32,33,SOFT,75.46545783882785,13.062981192472165,1.1960059171597637,88.52843903130001,87.33243311414024,01:27.332
33,34,SOFT,75.46545783882785,14.826483653455908,1.2322485207100595,90.29194149228375,89.0596929715737,01:29.059
34,35,SOFT,75.46545783882785,16.828058946672456,1.2684911242603554,92.2935167855003,91.02502566123995,01:31.025
35,36,SOFT,75.46545783882785,19.09984690447324,1.3047337278106512,94.56530474330108,93.26057101549043,01:33.260
36,37,SOFT,75.46545783882785,21.678326236577128,1.340976331360947,97.14378407540497,95.80280774404402,01:35.802
37,38,SOFT,75.46545783882785,24.60490027851504,1.3772189349112431,100.07035811734289,98.69313918243165,01:38.693
38,39,SOFT,75.46545783882785,27.92656181611457,1.413461538461539,103.39201965494242,101.97855811648088,01:41.978
39,40,SOFT,75.46545783882785,31.69664766129004,1.4497041420118348,107.16210550011789,105.71240135810605,01:45.712
40,41,SOFT,75.46545783882785,35.9756950955642,1.4859467455621307,111.44115293439205,109.95520618882992,01:49.955
41,42,SOFT,75.46545783882785,40.83241393346537,1.5221893491124265,116.2978717722932,114.77568242318078,01:54.775
42,43,SOFT,75.46545783882785,46.34478981448319,1.5584319526627224,121.81024765331104,120.25181570064832,02:00.251
43,44,SOFT,75.46545783882785,52.60133643943843,1.5946745562130182,128.0667942782663,126.47211972205326,02:06.472
44,45,SOFT,75.46545783882785,59.702516858762614,1.630917159763314,135.16797469759047,133.53705753782714,02:13.537
45,46,SOFT,75.46545783882785,67.76235663469556,1.66715976331361,143.2278144735234,141.5606547102098,02:21.560
46,47,SOFT,75.46545783882785,76.91027478037947,1.7034023668639058,152.37573261920733,150.67233025234341,02:30.672
47,48,SOFT,75.46545783882785,87.29316187573069,1.7396449704142016,162.75861971455853,161.01897474414434,02:41.018
48,49,SOFT,75.46545783882785,99.07773872895433,1.7758875739644977,174.54319656778216,172.76730899381766,02:52.767
49,50,SOFT,75.46545783882785,112.45323345736317,1.8121301775147935,187.918691296191,186.1065611186762,03:06.106
50,51,SOFT,75.46545783882785,127.6344199741072,1.8483727810650894,203.09987781293506,201.25150503186998,03:21.251
51,52,SOFT,75.46545783882785,144.86506667061167,1.8846153846153852,220.3305245094395,218.4459091248241,03:38.445
52,53,SOFT,75.46545783882785,164.42185067114426,1.920857988165681,239.88730850997212,237.96645052180642,03:57.966
53,54,SOFT,75.46545783882785,186.61880051174873,1.957100591715977,262.0842583505766,260.1271577588606,04:20.127
54,55,SOFT,75.46545783882785,211.81233858083482,1.9933431952662728,287.27779641966265,285.2844532243964,04:45.284
55,56,SOFT,75.46545783882785,240.4070042892475,2.029585798816569,315.87246212807537,313.8428763292588,05:13.842
56,57,SOFT,75.46545783882785,272.86194986829594,2.0658284023668645,348.32740770712377,346.2615793047569,05:46.261
57,58,SOFT,75.46545783882785,309.6983131005159,2.1020710059171606,385.16377093934375,383.0616999334266,06:23.061
58,59,SOFT,75.46545783882785,351.5075853690856,2.138313609467456,426.9730432079134,424.83472959844596,07:04.834
59,60,SOFT,75.46545783882785,398.9611093939121,2.1745562130177523,474.42656723273996,472.2520110197222,07:52.252
60,61,SOFT,75.46545783882785,452.82085916209024,2.210798816568048,528.2863170009181,526.07551818435,08:46.075
61,62,SOFT,75.46545783882785,513.9516751489724,2.247041420118344,589.4171329878003,587.170091567682,09:47.170
62,63,SOFT,75.46545783882785,583.3351512940837,2.2832840236686396,658.8006091329116,656.517325109243,10:56.517
63,64,SOFT,75.46545783882785,662.0853967187851,2.3195266272189357,737.550854557613,735.2313279303941,12:15.231
64,65,SOFT,75.46545783882785,751.466925275821,2.3557692307692317,826.9323831146489,824.5766138838796,13:44.576
65,66,SOFT,75.46545783882785,852.9149601880569,2.3920118343195274,928.3804180268847,925.9884061925652,15:25.988
66,67,SOFT,75.46545783882785,968.0584798134446,2.4282544378698234,1043.5239376522725,1041.0956832144027,17:21.095
67,68,SOFT,75.46545783882785,1098.7463745882596,2.464497041420119,1174.2118324270875,1171.7473353856674,19:31.747
68,69,SOFT,75.46545783882785,1247.0771351576748,2.500739644970415,1322.5425929965027,1320.0418533515322,22:00.041
69,70,SOFT,75.46545783882785,1415.432548403961,2.5369822485207107,1490.8980062427888,1488.3610239942682,24:48.361
70,71,SOFT,75.46545783882785,1606.5159424384956,2.573224852071007,1681.9814002773235,1679.4081754252525,27:59.408
71,72,SOFT,75.46545783882785,1823.3955946676924,2.6094674556213024,1898.8610525065203,1896.251585050899,31:36.251
72,73,SOFT,75.46545783882785,2069.553999947831,2.6457100591715985,2145.0194577866587,2142.373747727487,35:42.373
73,74,SOFT,75.46545783882785,2348.943789940788,2.681952662721894,2424.4092477796157,2421.727295116894,40:21.727
74,75,SOFT,75.46545783882785,2666.0512015827944,2.71819526627219,2741.516659421622,2738.79846415535,45:38.798
75,76,SOFT,75.46545783882785,3025.9681137964717,2.7544378698224863,3101.4335716352994,3098.6791337654768,51:38.679
76,77,SOFT,75.46545783882785,3434.473809158995,2.790680473372782,3509.939266997823,3507.14858652445,58:27.148
77,78,SOFT,75.46545783882785,3898.1277733954594,2.826923076923078,3973.593231234287,3970.766308157364,06:10.766
0,1,MEDIUM,76.49646585382784,0.2271759999999993,0.03624260355029587,76.72364185382784,76.68739925027755,01:16.687
1,2,MEDIUM,76.49646585382784,0.2487577199999992,0.07248520710059174,76.74522357382784,76.67273836672724,01:16.672
2,3,MEDIUM,76.49646585382784,0.27238970339999913,0.1087278106508876,76.76885555722784,76.66012774657695,01:16.660
3,4,MEDIUM,76.49646585382784,0.298266725222999,0.14497041420118348,76.79473257905084,76.64976216484966,01:16.649
4,5,MEDIUM,76.49646585382784,0.3266020641191839,0.18121301775147935,76.82306791794703,76.64185490019555,01:16.641
5,6,MEDIUM,76.49646585382784,0.3576292602105064,0.2174556213017752,76.85409511403834,76.63663949273656,01:16.636
6,7,MEDIUM,76.49646585382784,0.39160403993050447,0.2536982248520711,76.88806989375834,76.63437166890627,01:16.634
7,8,MEDIUM,76.49646585382784,0.4288064237239024,0.28994082840236696,76.92527227755174,76.63533144914938,01:16.635
8,9,MEDIUM,76.49646585382784,0.4695430339776731,0.3261834319526628,76.96600888780551,76.63982545585286,01:16.639
9,10,MEDIUM,76.49646585382784,0.514149622205552,0.3624260355029587,77.0106154760334,76.64818944053043,01:16.648
10,11,MEDIUM,76.49646585382784,0.5629938363150795,0.39866863905325456,77.05945969014292,76.66079105108966,01:16.660
11,12,MEDIUM,76.49646585382784,0.6164782507650121,0.4349112426035504,77.11294410459286,76.67803286198931,01:16.678
12,13,MEDIUM,76.49646585382784,0.6750436845876882,0.4711538461538463,77.17150953841553,76.7003556922617,01:16.700
13,14,MEDIUM,76.49646585382784,0.7391728346235185,0.5073964497041422,77.23563868845136,76.72824223874721,01:16.728
14,15,MEDIUM,76.49646585382784,0.8093942539127527,0.5436390532544381,77.3058601077406,76.76222105448616,01:16.762
15,16,MEDIUM,76.49646585382784,0.8862867080344642,0.5798816568047339,77.3827525618623,76.80287090505757,01:16.802
16,17,MEDIUM,76.49646585382784,0.9704839452977383,0.6161242603550298,77.46694979912559,76.85082553877055,01:16.850
17,18,MEDIUM,76.49646585382784,1.0626799201010233,0.6523668639053256,77.55914577392886,76.90677891002353,01:16.906
18,19,MEDIUM,76.49646585382784,1.1636345125106204,0.6886094674556216,77.66010036633847,76.97149089888285,01:16.971
19,20,MEDIUM,76.49646585382784,1.2741797911991293,0.7248520710059174,77.77064564502697,77.04579357402106,01:17.045
20,21,MEDIUM,76.49646585382784,1.3952268713630465,0.7610946745562133,77.8916927251909,77.13059805063467,01:17.130
21,22,MEDIUM,76.49646585382784,1.5277734241425358,0.7973372781065091,78.02423927797038,77.22690199986387,01:17.226
22,23,MEDIUM,76.49646585382784,1.6729118994360768,0.833579881656805,78.16937775326392,77.33579787160711,01:17.335
23,24,MEDIUM,76.49646585382784,1.831838529882504,0.8698224852071008,78.32830438371035,77.45848189850325,01:17.458
24,25,MEDIUM,76.49646585382784,2.005863190221342,0.9060650887573968,78.50232904404919,77.59626395529179,01:17.596
25,26,MEDIUM,76.49646585382784,2.1964201932923695,0.9423076923076926,78.69288604712021,77.75057835481252,01:17.750
26,27,MEDIUM,76.49646585382784,2.4050801116551446,0.9785502958579885,78.90154596548298,77.922995669625,01:17.922
27,28,MEDIUM,76.49646585382784,2.633562722262383,1.0147928994082844,79.13002857609023,78.11523567668195,01:18.115
28,29,MEDIUM,76.49646585382784,2.8837511808773093,1.0510355029585803,79.38021703470515,78.32918153174657,01:18.329
29,30,MEDIUM,76.49646585382784,3.1577075430606536,1.0872781065088761,79.6541733968885,78.56689529037962,01:18.566
30,31,MEDIUM,76.49646585382784,3.457689759651416,1.123520710059172,79.95415561347926,78.83063490342009,01:18.830
31,32,MEDIUM,76.49646585382784,3.7861702868183,1.1597633136094678,80.28263614064615,79.12287282703667,01:19.122
32,33,MEDIUM,76.49646585382784,4.145856464066038,1.1960059171597637,80.64232231789389,79.44631640073412,01:19.446
33,34,MEDIUM,76.49646585382784,4.539712828152312,1.2322485207100595,81.03617868198016,79.8039301612701,01:19.803
34,35,MEDIUM,76.49646585382784,4.970985546826781,1.2684911242603554,81.46745140065462,80.19896027639427,01:20.198
35,36,MEDIUM,76.49646585382784,5.443229173775325,1.3047337278106512,81.93969502760316,80.63496129979251,01:20.634
36,37,MEDIUM,76.49646585382784,5.9603359452839815,1.340976331360947,82.45680179911183,81.11582546775088,01:21.115
37,38,MEDIUM,76.49646585382784,6.52656786008596,1.3772189349112431,83.0230337139138,81.64581477900256,01:21.645
38,39,MEDIUM,76.49646585382784,7.146591806794126,1.413461538461539,83.64305766062196,82.22959612216043,01:22.229
39,40,MEDIUM,76.49646585382784,7.825518028439568,1.4497041420118348,84.3219838822674,82.87227974025556,01:22.872
40,41,MEDIUM,76.49646585382784,8.568942241141327,1.4859467455621307,85.06540809496917,83.57946134940704,01:23.579
41,42,MEDIUM,76.49646585382784,9.382991754049753,1.5221893491124265,85.8794576078776,84.35726825876517,01:24.357
42,43,MEDIUM,76.49646585382784,10.27437597068448,1.5584319526627224,86.77084182451232,85.2124098718496,01:25.212
43,44,MEDIUM,76.49646585382784,11.250441687899505,1.5946745562130182,87.74690754172735,86.15223298551433,01:26.152
44,45,MEDIUM,76.49646585382784,12.319233648249957,1.630917159763314,88.8156995020778,87.18478234231449,01:27.184
45,46,MEDIUM,76.49646585382784,13.489560844833703,1.66715976331361,89.98602669866155,88.31886693534794,01:28.318
46,47,MEDIUM,76.49646585382784,14.771069125092904,1.7034023668639058,91.26753497892075,89.56413261205684,01:29.564
47,48,MEDIUM,76.49646585382784,16.174320691976728,1.7396449704142016,92.67078654580457,90.93114157539037,01:30.931
48,49,MEDIUM,76.49646585382784,17.710881157714518,1.7758875739644977,94.20734701154237,92.43145943757787,01:32.431
49,50,MEDIUM,76.49646585382784,19.393414867697395,1.8121301775147935,95.88988072152523,94.07775054401044,01:34.077
50,51,MEDIUM,76.49646585382784,21.235789280128646,1.8483727810650894,97.73225513395649,95.88388235289139,01:35.883
51,52,MEDIUM,76.49646585382784,23.253189261740868,1.8846153846153852,99.74965511556871,97.86503973095333,01:37.865
52,53,MEDIUM,76.49646585382784,25.46224224160625,1.920857988165681,101.95870809543409,100.03785010726841,01:40.037
53,54,MEDIUM,76.49646585382784,27.881155254558845,1.957100591715977,104.37762110838669,102.42052051667072,01:42.420
54,55,MEDIUM,76.49646585382784,30.529865003741936,1.9933431952662728,107.02633085756977,105.0329876623035,01:45.032
55,56,MEDIUM,76.49646585382784,33.43020217909742,2.029585798816569,109.92666803292526,107.8970822341087,01:47.897
56,57,MEDIUM,76.49646585382784,36.60607138611167,2.0658284023668645,113.10253723993952,111.03670883757266,01:51.036
57,58,MEDIUM,76.49646585382784,40.08364816779228,2.1020710059171606,116.58011402162012,114.47804301570295,01:54.478
58,59,MEDIUM,76.49646585382784,43.89159474373255,2.138313609467456,120.38806059756038,118.24974698809292,01:58.249
59,60,MEDIUM,76.49646585382784,48.06129624438714,2.1745562130177523,124.55776209821498,122.38320588519723,02:02.383
60,61,MEDIUM,76.49646585382784,52.62711938760391,2.210798816568048,129.12358524143175,126.91278642486371,02:06.912
61,62,MEDIUM,76.49646585382784,57.62669572942628,2.247041420118344,134.12316158325413,131.8761201631358,02:11.876
62,63,MEDIUM,76.49646585382784,63.101231823721776,2.2832840236686396,139.5976976775496,137.31441365388096,02:17.314
63,64,MEDIUM,76.49646585382784,69.09584884697534,2.3195266272189357,145.59231470080317,143.27278807358422,02:23.272
64,65,MEDIUM,76.49646585382784,75.659954487438,2.3557692307692317,152.15642034126586,149.80065111049663,02:29.800
65,66,MEDIUM,76.49646585382784,82.8476501637446,2.3920118343195274,159.34411601757245,156.9521041832529,02:36.952
66,67,MEDIUM,76.49646585382784,90.71817692930034,2.4282544378698234,167.21464278312817,164.78638834525836,02:44.786
67,68,MEDIUM,76.49646585382784,99.33640373758386,2.464497041420119,175.8328695914117,173.3683725499916,02:53.368
68,69,MEDIUM,76.49646585382784,108.77336209265432,2.500739644970415,185.26982794648217,182.76908830151174,03:02.769
69,70,MEDIUM,76.49646585382784,119.10683149145648,2.5369822485207107,195.60329734528432,193.06631509676362,03:13.066
70,71,MEDIUM,76.49646585382784,130.42198048314484,2.573224852071007,206.9184463369727,204.34522148490169,03:24.345
71,72,MEDIUM,76.49646585382784,142.81206862904358,2.6094674556213024,219.30853448287144,216.69906702725012,03:36.699
72,73,MEDIUM,76.49646585382784,156.37921514880273,2.6457100591715985,232.87568100263059,230.229970943459,03:50.229
73,74,MEDIUM,76.49646585382784,171.235240587939,2.681952662721894,247.73170644176685,245.04975377904495,04:05.049
74,75,MEDIUM,76.49646585382784,187.5025884437932,2.71819526627219,263.99905429762106,261.2808590313489,04:21.280
75,76,MEDIUM,76.49646585382784,205.31533434595354,2.7544378698224863,281.8118001997814,279.0573623299589,04:39.057
76,77,MEDIUM,76.49646585382784,224.82029110881913,2.790680473372782,301.316756962647,298.5260764892742,04:58.526
77,78,MEDIUM,76.49646585382784,246.17821876415695,2.826923076923078,322.6746846179848,319.8477615410617,05:19.847
0,1,HARD,77.65742756782785,0.22095199999999932,0.03624260355029587,77.87837956782785,77.84213696427756,01:17.842
1,2,HARD,77.65742756782785,0.23531387999999925,0.07248520710059174,77.89274144782785,77.82025624072725,01:17.820
2,3,HARD,77.65742756782785,0.2506092821999992,0.1087278106508876,77.90803685002786,77.79930903937696,01:17.799
3,4,HARD,77.65742756782785,0.2668988855429991,0.14497041420118348,77.92432645337085,77.77935603916967,01:17.779
4,5,HARD,77.65742756782785,0.28424731310329404,0.18121301775147935,77.94167488093115,77.76046186317967,01:17.760
5,6,HARD,77.65742756782785,0.3027233884550081,0.2174556213017752,77.96015095628286,77.74269533498108,01:17.742
6,7,HARD,77.65742756782785,0.32240040870458364,0.2536982248520711,77.97982797653243,77.72612975168036,01:17.726
7,8,HARD,77.65742756782785,0.34335643527038157,0.28994082840236696,78.00078400309823,77.71084317469587,01:17.710
8,9,HARD,77.65742756782785,0.36567460356295634,0.3261834319526628,78.0231021713908,77.69691873943815,01:17.696
9,10,HARD,77.65742756782785,0.38944345279454845,0.3624260355029587,78.0468710206224,77.68444498511944,01:17.684
10,11,HARD,77.65742756782785,0.4147572772261941,0.39866863905325456,78.07218484505405,77.6735162060008,01:17.673
11,12,HARD,77.65742756782785,0.4417165002458967,0.4349112426035504,78.09914406807376,77.66423282547021,01:17.664
12,13,HARD,77.65742756782785,0.47042807276188,0.4711538461538463,78.12785564058973,77.65670179443589,01:17.656
13,14,HARD,77.65742756782785,0.5010058974914021,0.5073964497041422,78.15843346531925,77.6510370156151,01:17.651
14,15,HARD,77.65742756782785,0.5335712808283433,0.5436390532544381,78.19099884865619,77.64735979540175,01:17.647
15,16,HARD,77.65742756782785,0.5682534140821855,0.5798816568047339,78.22568098191003,77.6457993251053,01:17.645
16,17,HARD,77.65742756782785,0.6051898859975275,0.6161242603550298,78.26261745382538,77.64649319347035,01:17.646
17,18,HARD,77.65742756782785,0.6445272285873668,0.6523668639053256,78.30195479641522,77.64958793250989,01:17.649
18,19,HARD,77.65742756782785,0.6864214984455456,0.6886094674556216,78.34384906627339,77.65523959881777,01:17.655
19,20,HARD,77.65742756782785,0.731038895844506,0.7248520710059174,78.38846646367236,77.66361439266645,01:17.663
20,21,HARD,77.65742756782785,0.7785564240743988,0.7610946745562133,78.43598399190225,77.67488931734603,01:17.674
21,22,HARD,77.65742756782785,0.8291625916392348,0.7973372781065091,78.48659015946708,77.68925288136057,01:17.689
22,23,HARD,77.65742756782785,0.883058160095785,0.833579881656805,78.54048572792364,77.70690584626684,01:17.706
23,24,HARD,77.65742756782785,0.9404569405020109,0.8698224852071008,78.59788450832987,77.72806202312277,01:17.728
24,25,HARD,77.65742756782785,1.0015866416346415,0.9060650887573968,78.6590142094625,77.7529491207051,01:17.752
25,26,HARD,77.65742756782785,1.066689773340893,0.9423076923076926,78.72411734116875,77.78180964886106,01:17.781
26,27,HARD,77.65742756782785,1.136024608608051,0.9785502958579885,78.7934521764359,77.81490188057792,01:17.814
27,28,HARD,77.65742756782785,1.2098662081675742,1.0147928994082844,78.86729377599542,77.85250087658714,01:17.852
28,29,HARD,77.65742756782785,1.2885075116984663,1.0510355029585803,78.94593507952632,77.89489957656774,01:17.894
29,30,HARD,77.65742756782785,1.3722604999588666,1.0872781065088761,79.02968806778672,77.94240996127785,01:17.942
30,31,HARD,77.65742756782785,1.4614574324561929,1.123520710059172,79.11888500028405,77.99536429022488,01:17.995
31,32,HARD,77.65742756782785,1.5564521655658454,1.1597633136094678,79.2138797333937,78.05411641978422,01:18.054
32,33,HARD,77.65742756782785,1.6576215563276253,1.1960059171597637,79.31504912415548,78.11904320699571,01:18.119
33,34,HARD,77.65742756782785,1.7653669574889208,1.2322485207100595,79.42279452531677,78.19054600460672,01:18.190
34,35,HARD,77.65742756782785,1.8801158097257005,1.2684911242603554,79.53754337755355,78.2690522532932,01:18.269
35,36,HARD,77.65742756782785,2.002323337357871,1.3047337278106512,79.65975090518572,78.35501717737506,01:18.355
36,37,HARD,77.65742756782785,2.1324743542861326,1.340976331360947,79.78990192211398,78.44892559075303,01:18.448
37,38,HARD,77.65742756782785,2.271085187314731,1.3772189349112431,79.92851275514258,78.55129382023134,01:18.551
38,39,HARD,77.65742756782785,2.4187057244901884,1.413461538461539,80.07613329231805,78.66267175385651,01:18.662
39,40,HARD,77.65742756782785,2.5759215965820506,1.4497041420118348,80.2333491644099,78.78364502239806,01:18.783
40,41,HARD,77.65742756782785,2.7433565003598837,1.4859467455621307,80.40078406818773,78.9148373226256,01:18.914
41,42,HARD,77.65742756782785,2.921674672883276,1.5221893491124265,80.57910224071112,79.0569128915987,01:19.056
42,43,HARD,77.65742756782785,3.111583526620689,1.5584319526627224,80.76901109444854,79.21057914178583,01:19.210
43,44,HARD,77.65742756782785,3.3138364558510336,1.5946745562130182,80.97126402367888,79.37658946746586,01:19.376
44,45,HARD,77.65742756782785,3.5292358254813507,1.630917159763314,81.1866633933092,79.55574623354589,01:19.555
45,46,HARD,77.65742756782785,3.7586361541376383,1.66715976331361,81.41606372196549,79.74890395865188,01:19.748
46,47,HARD,77.65742756782785,4.002947504156585,1.7034023668639058,81.66037507198443,79.95697270512052,01:19.956
47,48,HARD,77.65742756782785,4.263139091926763,1.7396449704142016,81.92056665975461,80.18092168934041,01:20.180
48,49,HARD,77.65742756782785,4.5402431329020025,1.7758875739644977,82.19767070072986,80.42178312676536,01:20.421
