,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
290,0 days 00:32:18.912000,63,0 days 00:01:34.470000,3.0,2.0,,,0 days 00:00:30.279000,0 days 00:00:40.496000,0 days 00:00:23.695000,0 days 00:31:14.721000,0 days 00:31:55.217000,0 days 00:32:18.912000,235.0,265.0,278.0,306.0,False,SOFT,3.0,True,0 days 00:30:44.442000,Mercedes,RUS,1,True,2022-03-19 12:16:04.063000,Practice 3
293,0 days 00:38:25.366000,63,0 days 00:01:34.642000,6.0,3.0,,,0 days 00:00:30.394000,0 days 00:00:40.593000,0 days 00:00:23.655000,0 days 00:37:21.118000,0 days 00:38:01.711000,0 days 00:38:25.366000,233.0,264.0,280.0,307.0,False,SOFT,6.0,False,0 days 00:36:50.724000,Mercedes,RUS,1,True,2022-03-19 12:22:10.345000,Practice 3
295,0 days 00:42:08.625000,63,0 days 00:01:34.433000,8.0,3.0,,,0 days 00:00:30.333000,0 days 00:00:40.500000,0 days 00:00:23.600000,0 days 00:41:04.525000,0 days 00:41:45.025000,0 days 00:42:08.625000,233.0,264.0,278.0,306.0,False,SOFT,8.0,False,0 days 00:40:34.192000,Mercedes,RUS,2,True,2022-03-19 12:25:53.813000,Practice 3
298,0 days 00:57:59.476000,63,0 days 00:01:32.935000,11.0,4.0,,,0 days 00:00:29.973000,0 days 00:00:39.869000,0 days 00:00:23.093000,0 days 00:56:56.514000,0 days 00:57:36.383000,0 days 00:57:59.476000,236.0,267.0,281.0,307.0,True,SOFT,3.0,True,0 days 00:56:26.541000,Mercedes,RUS,1,True,2022-03-19 12:41:46.162000,Practice 3
308,0 days 00:18:20.719000,77,0 days 00:01:38.840000,2.0,1.0,,,0 days 00:00:32.267000,0 days 00:00:42.396000,0 days 00:00:24.177000,0 days 00:17:14.146000,0 days 00:17:56.542000,0 days 00:18:20.719000,225.0,258.0,267.0,279.0,False,HARD,2.0,True,0 days 00:16:41.879000,Alfa Romeo,BOT,1,True,2022-03-19 12:02:01.500000,Practice 3
311,0 days 00:31:41.078000,77,0 days 00:01:34.617000,5.0,2.0,,,0 days 00:00:30.327000,0 days 00:00:40.679000,0 days 00:00:23.611000,0 days 00:30:36.788000,0 days 00:31:17.467000,0 days 00:31:41.078000,235.0,264.0,282.0,304.0,False,SOFT,3.0,True,0 days 00:30:06.461000,Alfa Romeo,BOT,1,True,2022-03-19 12:15:26.082000,Practice 3
313,0 days 00:35:26.406000,77,0 days 00:01:35.365000,7.0,2.0,,,0 days 00:00:30.481000,0 days 00:00:41.119000,0 days 00:00:23.765000,0 days 00:34:21.522000,0 days 00:35:02.641000,0 days 00:35:26.406000,235.0,265.0,281.0,305.0,False,SOFT,5.0,True,0 days 00:33:51.041000,Alfa Romeo,BOT,1,True,2022-03-19 12:19:10.662000,Practice 3
315,0 days 00:39:19.139000,77,0 days 00:01:34.806000,9.0,2.0,,,0 days 00:00:30.338000,0 days 00:00:40.695000,0 days 00:00:23.773000,0 days 00:38:14.671000,0 days 00:38:55.366000,0 days 00:39:19.139000,236.0,266.0,282.0,309.0,False,SOFT,7.0,True,0 days 00:37:44.333000,Alfa Romeo,BOT,1,True,2022-03-19 12:23:03.954000,Practice 3
319,0 days 00:58:18.855000,77,0 days 00:01:33.733000,13.0,4.0,,,0 days 00:00:30.097000,0 days 00:00:40.138000,0 days 00:00:23.498000,0 days 00:57:15.219000,0 days 00:57:55.357000,0 days 00:58:18.855000,234.0,266.0,282.0,310.0,True,SOFT,3.0,True,0 days 00:56:45.122000,Alfa Romeo,BOT,1,True,2022-03-19 12:42:04.743000,Practice 3
321,0 days 01:02:03.424000,77,0 days 00:01:33.889000,15.0,4.0,,,0 days 00:00:29.995000,0 days 00:00:40.405000,0 days 00:00:23.489000,0 days 01:00:59.530000,0 days 01:01:39.935000,0 days 01:02:03.424000,236.0,267.0,282.0,310.0,False,SOFT,5.0,True,0 days 01:00:29.535000,Alfa Romeo,BOT,1,True,2022-03-19 12:45:49.156000,Practice 3
323,0 days 01:06:00.682000,77,0 days 00:01:33.861000,17.0,4.0,,,0 days 00:00:29.918000,0 days 00:00:40.595000,0 days 00:00:23.348000,0 days 01:04:56.739000,0 days 01:05:37.334000,0 days 01:06:00.682000,237.0,266.0,284.0,310.0,False,SOFT,7.0,True,0 days 01:04:26.821000,Alfa Romeo,BOT,1,True,2022-03-19 12:49:46.442000,Practice 3
