,Lap,Tyre,LapTimeSeconds,DeltaDeg,FuelDeg,AdjustedTime,FinalLapTime,TimeStr
0,1,SOFT,97.3088339896945,0.2980771923076911,0.06786703601108034,97.6069111820022,97.53904414599111,01:37.539
1,2,SOFT,97.3088339896945,0.3383176132692294,0.13573407202216067,97.64715160296373,97.51141753094157,01:37.511
2,3,SOFT,97.3088339896945,0.38399049106057537,0.203601108033241,97.69282448075508,97.48922337272184,01:37.489
3,4,SOFT,97.3088339896945,0.435829207353753,0.27146814404432135,97.74466319704825,97.47319505300393,01:37.473
4,5,SOFT,97.3088339896945,0.4946661503465097,0.3393351800554017,97.80350014004101,97.46416495998561,01:37.464
5,6,SOFT,97.3088339896945,0.5614460806432885,0.407202216066482,97.8702800703378,97.46307785427132,01:37.463
6,7,SOFT,97.3088339896945,0.6372413015301325,0.47506925207756234,97.94607529122464,97.47100603914708,01:37.471
7,8,SOFT,97.3088339896945,0.7232688772367004,0.5429362880886427,98.03210286693121,97.48916657884257,01:37.489
8,9,SOFT,97.3088339896945,0.820910175663655,0.610803324099723,98.12974416535816,97.51894084125844,01:37.518
9,10,SOFT,97.3088339896945,0.9317330493782484,0.6786703601108034,98.24056703907276,97.56189667896196,01:37.561
10,11,SOFT,97.3088339896945,1.057517011044312,0.7465373961218837,98.36635100073882,97.61981360461694,01:37.619
11,12,SOFT,97.3088339896945,1.2002818075352941,0.814404432132964,98.5091157972298,97.69471136509684,01:37.694
12,13,SOFT,97.3088339896945,1.3623198515525587,0.8822714681440443,98.67115384124706,97.78888237310302,01:37.788
13,14,SOFT,97.3088339896945,1.5462330315121542,0.9501385041551247,98.85506702120666,97.90492851705154,01:37.904
14,15,SOFT,97.3088339896945,1.754974490766295,1.0180055401662051,99.0638084804608,98.0458029402946,01:38.045
15,16,SOFT,97.3088339896945,1.9918960470197449,1.0858725761772854,99.30073003671426,98.21485746053698,01:38.214
16,17,SOFT,97.3088339896945,2.2608020133674103,1.1537396121883656,99.56963600306192,98.41589639087356,01:38.415
17,18,SOFT,97.3088339896945,2.566010285172011,1.221606648199446,99.87484427486652,98.65323762666708,01:38.653
18,19,SOFT,97.3088339896945,2.912421673670232,1.2894736842105263,100.22125566336474,98.93178197915422,01:38.931
19,20,SOFT,97.3088339896945,3.305598599615714,1.3573407202216068,100.61443258931023,99.25709186908863,01:39.257
20,21,SOFT,97.3088339896945,3.751854410563835,1.425207756232687,101.06068840025834,99.63548064402566,01:39.635
21,22,SOFT,97.3088339896945,4.258354755989953,1.4930747922437675,101.56718874568446,100.0741139534407,01:40.074
22,23,SOFT,97.3088339896945,4.833232648048597,1.5609418282548477,102.1420666377431,100.58112480948824,01:40.581
23,24,SOFT,97.3088339896945,5.485719055535157,1.628808864265928,102.79455304522966,101.16574418096373,01:41.165
24,25,SOFT,97.3088339896945,6.226291128032404,1.6966759002770084,103.5351251177269,101.83844921744989,01:41.838
25,26,SOFT,97.3088339896945,7.066840430316779,1.7645429362880887,104.37567442001128,102.61113148372318,01:42.611
26,27,SOFT,97.3088339896945,8.020863888409544,1.8324099722991691,105.32969787810404,103.49728790580487,01:43.497
27,28,SOFT,97.3088339896945,9.103680513344832,1.9002770083102494,106.41251450303933,104.51223749472908,01:44.512
28,29,SOFT,97.3088339896945,10.332677382646384,1.9681440443213298,107.64151137234089,105.67336732801955,01:45.673
29,30,SOFT,97.3088339896945,11.727588829303647,2.0360110803324103,109.03642281899815,107.00041173866573,01:47.000
30,31,SOFT,97.3088339896945,13.310813321259639,2.1038781163434903,110.61964731095415,108.51576919461066,01:48.515
31,32,SOFT,97.3088339896945,15.107773119629691,2.1717451523545708,112.41660710932419,110.24486195696961,01:50.244
32,33,SOFT,97.3088339896945,17.1473224907797,2.2396121883656512,114.4561564804742,112.21654429210855,01:52.216
33,34,SOFT,97.3088339896945,19.46221102703496,2.3074792243767313,116.77104501672946,114.46356579235272,01:54.463
34,35,SOFT,97.3088339896945,22.089609515684682,2.3753462603878117,119.39844350537919,117.02309724499138,01:57.023
35,36,SOFT,97.3088339896945,25.071706800302113,2.443213296398892,122.38054078999662,119.93732749359772,01:59.937
36,37,SOFT,97.3088339896945,28.4563872183429,2.5110803324099726,125.7652212080374,123.25414087562743,02:03.254
37,38,SOFT,97.3088339896945,32.297999492819194,2.5789473684210527,129.6068334825137,127.02788611409265,02:07.027
38,39,SOFT,97.3088339896945,36.658229424349784,2.646814404432133,133.96706341404428,131.32024900961216,02:11.320
